DateAndTime , SolData , Irr. Unc. % , ISF (stable?) , Kipp&Zonen , Tamb , Isc a-Si , Voc a-Si , Vmp a-Si , Pmax a-Si , T a-Si , Isc 459 , Voc 459 , Vmp 459 , Pmax 459 , T 459 , Isc CIS , Voc CIS , Vmp CIS , Pmax CIS , T CIS , Isc NESTE , Voc NESTE , Vmp NESTE , Pmax NESTE , T NESTE , Isc 433 , Voc 433 , Vmp 433 , Pmax 433 , T 433 , Isc 422 , Voc 422 , Vmp 422 , Pmax 422 , T 422 , Isc A10160 , Voc A10160 , Vmp A10160 , Pmax A10160 , T A10160, Isc A10156 , Voc A10156 , Vmp A10156 , Pmax A10156 , T A10156 , Isc 423 , Voc 423 , Vmp 423 , Pmax 423 , T 423 , Isc GPV , Voc GPV , Vmp GPV , Pmax GPV , T GPV , Airmass , Elevation , Azimuth , ECT A10160 , ECT A10156 , GHI
 230615053711 , 36.039884 , 0.442665 , 0.011440 , 39.356062 , 12.480164 , 0.151706 , 33.134051 , 27.509459 , 3.687596 , 12.346630 , 0.318071 , 32.787256 , 27.662523 , 7.686588 , 12.578084 , 0.155944 , 32.350381 , 26.363115 , 3.596053 , 12.844606 , 0.311979 , 32.205972 , 26.209172 , 7.148918 , 12.581228 , 0.314430 , 32.875368 , 27.384332 , 7.639825 , 13.616699 , 0.317285 , 32.643048 , 27.179924 , 7.424045 , 13.027399 , 0.331052 , 33.647352 , 28.267542 , 8.443762 , 13.386890, 0.323933 , 33.140534 , 28.225421 , 8.342680 , 12.380247 , 0.319416 , 32.840186 , 27.657707 , 7.867428 , 12.603672 , 0.302584 , 33.116906 , 27.586423 , 7.363089 , 12.592304 , 8.076723 , 6.604793 , -54.901833 , 9.461271 , 9.216772 , 48.595301
 230615053811 , 36.464875 , 0.460696 , 0.013428 , 39.874068 , 12.516785 , 0.153368 , 33.154932 , 27.649548 , 3.741798 , 12.310594 , 0.321750 , 32.807974 , 27.535562 , 7.792514 , 12.714779 , 0.157948 , 32.372625 , 26.361287 , 3.647096 , 12.887559 , 0.315204 , 32.228895 , 26.175407 , 7.243083 , 12.491548 , 0.318568 , 32.898556 , 27.570044 , 7.744674 , 13.581969 , 0.322732 , 32.667181 , 27.189585 , 7.531211 , 13.043410 , 0.333646 , 33.667695 , 28.523801 , 8.551768 , 13.346452, 0.327066 , 33.159727 , 28.264828 , 8.470987 , 12.251001 , 0.323818 , 32.861643 , 27.565818 , 7.976845 , 12.614507 , 0.306776 , 33.137839 , 27.563916 , 7.463273 , 12.547271 , 7.963106 , 6.712234 , -55.105840 , 9.553156 , 9.331778 , 49.839580
 230615053911 , 36.657480 , 0.493453 , 0.012749 , 40.011587 , 12.580872 , 0.153925 , 33.162067 , 27.519096 , 3.762140 , 12.358868 , 0.327212 , 32.813654 , 27.490213 , 7.838763 , 12.796671 , 0.158528 , 32.378144 , 26.371340 , 3.663805 , 12.932834 , 0.316408 , 32.234829 , 26.181247 , 7.288910 , 12.529084 , 0.320637 , 32.907027 , 27.389304 , 7.800749 , 13.570070 , 0.321871 , 32.675799 , 27.073558 , 7.584486 , 13.055938 , 0.336887 , 33.673611 , 27.625238 , 8.649182 , 13.394290, 0.327831 , 33.167465 , 27.907216 , 8.603079 , 12.331877 , 0.325492 , 32.870115 , 27.699835 , 8.014829 , 12.666989 , 0.307625 , 33.144714 , 27.495943 , 7.509398 , 12.640772 , 7.852248 , 6.819942 , -55.309749 , 9.320711 , 9.649463 , 48.464324
 230615054011 , 36.539805 , 0.478840 , 0.009996 , 40.014027 , 12.512207 , 0.154219 , 33.154629 , 27.585995 , 3.750727 , 12.310158 , 0.322187 , 32.807013 , 27.399140 , 7.808724 , 12.606767 , 0.157980 , 32.369243 , 26.379869 , 3.655626 , 12.980528 , 0.314824 , 32.225500 , 26.187985 , 7.261448 , 12.368929 , 0.320129 , 32.900853 , 27.612305 , 7.778089 , 13.613071 , 0.319948 , 32.667002 , 27.136678 , 7.555040 , 12.955955 , 0.334438 , 33.666978 , 28.535207 , 8.568564 , 13.392791, 0.327274 , 33.160698 , 28.233431 , 8.480419 , 12.354563 , 0.325057 , 32.861661 , 27.725681 , 8.000965 , 12.696882 , 0.307501 , 33.137686 , 27.509191 , 7.487459 , 12.624326 , 7.742275 , 6.929718 , -55.516958 , 9.950580 , 9.726259 , 47.089068
 230615054111 , 36.264055 , 0.428417 , 0.013085 , 39.349131 , 12.493896 , 0.153037 , 33.140833 , 27.587922 , 3.723405 , 12.353111 , 0.320150 , 32.791623 , 28.367229 , 7.775424 , 12.735240 , 0.157322 , 32.354178 , 26.481463 , 3.622882 , 12.934188 , 0.313485 , 32.210567 , 26.253568 , 7.200102 , 12.185555 , 0.316951 , 32.886868 , 27.590944 , 7.733404 , 13.654912 , 0.320678 , 32.651545 , 26.946582 , 7.493834 , 12.927223 , 0.332454 , 33.654124 , 28.538242 , 8.498949 , 13.393226, 0.325977 , 33.148116 , 28.178740 , 8.420296 , 12.373040 , 0.321752 , 32.848078 , 27.551469 , 7.945263 , 12.778193 , 0.303822 , 33.123916 , 27.311672 , 7.426136 , 12.592788 , 7.636706 , 7.037960 , -55.720674 , 9.503331 , 9.182329 , 46.172231
 230615054212 , 35.870330 , 0.421325 , 0.009493 , 39.186232 , 12.503052 , 0.151426 , 33.117425 , 27.428160 , 3.673150 , 12.389825 , 0.317761 , 32.766944 , 27.489537 , 7.643092 , 12.888623 , 0.155195 , 32.329549 , 26.293659 , 3.579658 , 12.976416 , 0.310840 , 32.185554 , 26.250873 , 7.112754 , 12.485405 , 0.317607 , 32.861987 , 27.426133 , 7.616890 , 13.703089 , 0.318871 , 32.627089 , 27.091132 , 7.372362 , 13.180589 , 0.329202 , 33.628636 , 28.335700 , 8.400881 , 13.433906, 0.320237 , 33.124948 , 27.989253 , 8.300660 , 12.466202 , 0.318814 , 32.823905 , 27.559196 , 7.837954 , 12.734031 , 0.302802 , 33.100120 , 27.345395 , 7.336792 , 12.769148 , 7.531932 , 7.148275 , -55.927688 , 9.437954 , 9.857137 , 44.600510
 230615054316 , 35.697998 , 0.418841 , 0.010053 , 38.872808 , 12.480164 , 0.150379 , 33.109021 , 27.550958 , 3.660035 , 12.341599 , 0.315941 , 32.759368 , 27.662072 , 7.610510 , 12.691706 , 0.154704 , 32.319464 , 26.233800 , 3.560392 , 12.948651 , 0.308504 , 32.175241 , 26.157888 , 7.075313 , 12.368590 , 0.314449 , 32.855526 , 27.509183 , 7.607652 , 13.707587 , 0.314736 , 32.619203 , 27.101990 , 7.383651 , 13.215319 , 0.328846 , 33.621845 , 28.420139 , 8.359526 , 13.426747, 0.320424 , 33.115795 , 27.865783 , 8.275504 , 12.347646 , 0.318235 , 32.816700 , 27.537580 , 7.818753 , 12.694222 , 0.300231 , 33.091569 , 27.549990 , 7.298504 , 12.708104 , 7.424683 , 7.264306 , -56.144780 , 8.906135 , 9.359989 , 43.880138
 230615054424 , 35.075177 , 0.479567 , 0.012824 , 38.191337 , 12.603760 , 0.148049 , 33.078455 , 27.547273 , 3.594127 , 12.349677 , 0.309907 , 32.727660 , 27.366030 , 7.458406 , 12.794833 , 0.151692 , 32.286002 , 26.254667 , 3.489525 , 12.928094 , 0.303678 , 32.141615 , 25.941747 , 6.935199 , 12.404626 , 0.308699 , 32.826911 , 27.539291 , 7.461800 , 13.621391 , 0.311494 , 32.588560 , 27.004181 , 7.242137 , 13.264609 , 0.322152 , 33.591403 , 28.537047 , 8.200095 , 13.387664, 0.316269 , 33.089207 , 28.037868 , 8.119866 , 12.404288 , 0.312744 , 32.788558 , 27.515689 , 7.678012 , 12.774420 , 0.295170 , 33.061417 , 27.471630 , 7.167123 , 12.777226 , 7.313631 , 7.387912 , -56.375325 , 9.521399 , 9.084240 , 44.207580
 230615054533 , 34.467048 , 0.550854 , 0.012911 , 37.602827 , 12.576294 , 0.145813 , 33.050377 , 27.490409 , 3.528981 , 12.317946 , 0.304430 , 32.695763 , 27.301160 , 7.314198 , 12.764553 , 0.149632 , 32.253334 , 26.248118 , 3.424133 , 12.974965 , 0.297642 , 32.108892 , 26.243386 , 6.807336 , 12.418218 , 0.303402 , 32.799244 , 27.363431 , 7.331764 , 13.648188 , 0.304472 , 32.557867 , 27.049635 , 7.103806 , 13.202501 , 0.316496 , 33.564546 , 28.357684 , 8.056110 , 13.391146, 0.308862 , 33.062451 , 27.922592 , 7.981080 , 12.334537 , 0.307642 , 32.760681 , 27.538040 , 7.544077 , 12.776355 , 0.291403 , 33.033653 , 27.324620 , 7.037544 , 12.731370 , 7.203893 , 7.513674 , -56.609143 , 9.428917 , 9.571592 , 43.356232
 230615054635 , 34.020336 , 0.543000 , 0.012166 , 37.319016 , 12.480164 , 0.144676 , 33.029767 , 28.344781 , 3.489154 , 12.310352 , 0.300715 , 32.672298 , 26.478878 , 7.269938 , 12.885915 , 0.147811 , 32.229669 , 26.891644 , 3.399919 , 12.975062 , 0.293776 , 32.086164 , 26.798750 , 6.764190 , 12.279491 , 0.300082 , 32.779751 , 28.031791 , 7.302102 , 13.573697 , 0.302247 , 32.535967 , 27.352170 , 7.107531 , 12.831739 , 0.313720 , 33.544459 , 28.393004 , 7.948518 , 13.389840, 0.307558 , 33.043086 , 27.963288 , 7.884052 , 12.328104 , 0.304335 , 32.740923 , 28.385554 , 7.444209 , 12.689578 , 0.287682 , 33.012738 , 28.325689 , 6.956106 , 12.669166 , 7.107731 , 7.626967 , -56.819139 , 8.692802 , 8.781081 , 39.623395
 230615054738 , 33.714200 , 0.473940 , 0.012632 , 36.717016 , 12.562561 , 0.142627 , 33.016926 , 27.390289 , 3.453571 , 12.264351 , 0.296524 , 32.654318 , 27.473770 , 7.153069 , 12.795752 , 0.146590 , 32.214988 , 26.269746 , 3.348063 , 12.976126 , 0.292345 , 32.071016 , 25.952303 , 6.653852 , 12.261401 , 0.299181 , 32.782705 , 27.225321 , 7.187237 , 13.610314 , 0.300337 , 32.524409 , 26.859723 , 6.961369 , 13.089458 , 0.310155 , 33.532777 , 28.266070 , 7.877583 , 13.391388, 0.305260 , 33.032324 , 28.015310 , 7.814951 , 12.331103 , 0.300754 , 32.729184 , 27.526450 , 7.386861 , 12.653445 , 0.284009 , 32.999496 , 27.409228 , 6.891416 , 12.640433 , 7.012308 , 7.742366 , -57.032426 , 9.092995 , 8.657637 , 41.719022
 230615054839 , 33.356092 , 0.500210 , 0.011572 , 36.712056 , 12.457275 , 0.141298 , 33.000796 , 27.310181 , 3.416023 , 12.186184 , 0.297351 , 32.643209 , 27.922977 , 7.072035 , 12.853361 , 0.145210 , 32.197599 , 26.045235 , 3.312579 , 12.931770 , 0.291293 , 32.054868 , 26.236948 , 6.586777 , 12.411398 , 0.295952 , 32.753393 , 27.352198 , 7.106982 , 13.575439 , 0.295710 , 32.507702 , 26.809300 , 6.877170 , 12.960164 , 0.306353 , 33.516472 , 28.538610 , 7.789113 , 13.389889, 0.301314 , 33.016570 , 28.021110 , 7.735218 , 12.328926 , 0.299749 , 32.713800 , 27.451026 , 7.309823 , 12.559848 , 0.282453 , 32.983628 , 27.370913 , 6.818467 , 12.671826 , 6.922042 , 7.854366 , -57.238851 , 9.013655 , 8.838912 , 42.177441
 230615054939 , 32.970531 , 0.475327 , 0.011320 , 36.417357 , 12.461853 , 0.140106 , 32.983524 , 26.988615 , 3.421861 , 12.168819 , 0.291555 , 32.624195 , 27.370159 , 6.982130 , 12.659588 , 0.143767 , 32.177714 , 25.288235 , 3.281148 , 12.976464 , 0.286982 , 32.034535 , 25.187087 , 6.518876 , 12.847944 , 0.293045 , 32.748296 , 27.151295 , 7.020980 , 13.521796 , 0.292379 , 32.489732 , 26.832395 , 6.787244 , 13.046602 , 0.303360 , 33.498581 , 28.153577 , 7.789537 , 13.343598, 0.298022 , 33.001407 , 28.292910 , 7.746813 , 12.326846 , 0.296557 , 32.696508 , 26.995444 , 7.306523 , 12.596126 , 0.279636 , 32.966621 , 26.813509 , 6.831339 , 12.862890 , 6.835235 , 7.964785 , -57.441806 , 8.735462 , 8.762238 , 40.147302
 230615055042 , 32.576954 , 0.427807 , 0.012363 , 36.101784 , 12.425232 , 0.138509 , 32.963748 , 27.377476 , 3.334549 , 12.175156 , 0.289434 , 32.601050 , 27.470692 , 6.888045 , 12.659685 , 0.141987 , 32.154808 , 26.179424 , 3.231811 , 12.975497 , 0.283640 , 32.012091 , 26.100465 , 6.413852 , 12.445935 , 0.288401 , 32.730777 , 27.395012 , 6.928481 , 13.615103 , 0.291249 , 32.468125 , 26.921370 , 6.704643 , 12.909810 , 0.300202 , 33.478455 , 28.113750 , 7.601091 , 13.347516, 0.294218 , 32.982499 , 27.855194 , 7.573869 , 12.267447 , 0.292087 , 32.677724 , 27.482851 , 7.134436 , 12.593078 , 0.275880 , 32.946904 , 27.536591 , 6.647691 , 12.771131 , 6.747532 , 8.079146 , -57.651438 , 8.893030 , 8.923395 , 39.426930
 230615055142 , 32.273969 , 0.411223 , 0.011960 , 35.805582 , 12.420654 , 0.137503 , 32.953393 , 27.451574 , 3.307130 , 12.179122 , 0.285582 , 32.588268 , 27.238618 , 6.837249 , 12.715069 , 0.140730 , 32.141717 , 26.083466 , 3.199780 , 12.931335 , 0.279164 , 31.997924 , 25.863061 , 6.363940 , 12.668585 , 0.286803 , 32.719238 , 27.113452 , 6.873108 , 13.573117 , 0.289881 , 32.456295 , 26.934528 , 6.642729 , 12.690981 , 0.297324 , 33.467349 , 28.233601 , 7.525696 , 13.346597, 0.292085 , 32.971463 , 27.759530 , 7.495851 , 12.245390 , 0.290147 , 32.665749 , 27.466295 , 7.072018 , 12.579535 , 0.274512 , 32.936084 , 27.364966 , 6.601715 , 12.728420 , 6.664533 , 8.190071 , -57.854223 , 8.572293 , 8.762096 , 40.343767
 230615055242 , 32.070692 , 0.498088 , 0.012856 , 35.614895 , 12.507629 , 0.137039 , 32.943974 , 27.427366 , 3.337389 , 12.217045 , 0.286589 , 32.577685 , 27.278336 , 6.788100 , 12.746123 , 0.140103 , 32.131159 , 25.831539 , 3.217935 , 12.975158 , 0.280204 , 31.988271 , 25.605219 , 6.400667 , 12.753863 , 0.286474 , 32.708293 , 26.716525 , 6.921301 , 13.528035 , 0.284868 , 32.445060 , 25.786681 , 6.647605 , 13.105904 , 0.295976 , 33.457634 , 28.586992 , 7.573750 , 13.391437, 0.290501 , 32.961119 , 28.535984 , 7.493584 , 12.330377 , 0.288180 , 32.654681 , 27.455993 , 7.140447 , 12.648269 , 0.273555 , 32.926838 , 27.328835 , 6.673767 , 12.910584 , 6.583322 , 8.301243 , -58.056927 , 8.497100 , 8.802980 , 38.968511
 230615055342 , 31.943738 , 0.495865 , 0.012083 , 35.515633 , 12.425232 , 0.136437 , 32.942778 , 27.414780 , 3.281331 , 12.135830 , 0.283195 , 32.596354 , 27.270602 , 6.772289 , 12.591966 , 0.139416 , 32.127856 , 26.092757 , 3.172229 , 12.930851 , 0.278468 , 31.984407 , 25.938752 , 6.300280 , 12.375362 , 0.283755 , 32.707424 , 27.247879 , 6.819911 , 13.525278 , 0.285943 , 32.443555 , 26.898368 , 6.585271 , 12.998715 , 0.295359 , 33.456126 , 28.181356 , 7.460514 , 13.302386, 0.290318 , 32.959697 , 28.031054 , 7.437685 , 12.271800 , 0.289260 , 32.653946 , 27.396205 , 7.008633 , 12.645899 , 0.272324 , 32.925358 , 27.352019 , 6.549995 , 12.772969 , 6.502535 , 8.414520 , -58.262927 , 8.364114 , 8.577319 , 39.426930
 230615055442 , 31.863411 , 0.544973 , 0.012665 , 35.504469 , 12.475586 , 0.136367 , 32.940908 , 27.343970 , 3.276845 , 12.122045 , 0.282207 , 32.574469 , 27.308818 , 6.754304 , 12.747913 , 0.139456 , 32.125664 , 26.267918 , 3.165628 , 12.930851 , 0.278711 , 31.983748 , 26.081673 , 6.290054 , 12.681210 , 0.285032 , 32.693772 , 27.208380 , 6.806252 , 13.485324 , 0.286272 , 32.441520 , 26.774244 , 6.576017 , 13.042200 , 0.294903 , 33.454598 , 28.369365 , 7.443546 , 13.342776, 0.290549 , 32.957107 , 27.800135 , 7.412341 , 12.283554 , 0.289806 , 32.651977 , 27.544019 , 7.003895 , 12.596996 , 0.271902 , 32.923721 , 27.304521 , 6.536647 , 12.773985 , 6.424769 , 8.526185 , -58.465471 , 8.594974 , 8.496988 , 40.409255
 230615055549 , 31.813746 , 0.449534 , 0.010679 , 35.499639 , 12.507629 , 0.136628 , 32.943481 , 27.373791 , 3.277282 , 12.086057 , 0.283914 , 32.576702 , 27.141839 , 6.749024 , 12.602027 , 0.139298 , 32.127718 , 26.040666 , 3.163656 , 12.935833 , 0.277782 , 31.985050 , 25.874666 , 6.290166 , 12.608605 , 0.284562 , 32.695974 , 27.150098 , 6.798800 , 13.526342 , 0.287533 , 32.443691 , 26.904256 , 6.576153 , 13.102809 , 0.294239 , 33.456094 , 28.218424 , 7.445564 , 13.342776, 0.290582 , 32.958885 , 27.960434 , 7.430815 , 12.281426 , 0.288315 , 32.654104 , 27.530866 , 7.000664 , 12.559606 , 0.271488 , 32.926284 , 27.191385 , 6.534845 , 12.688030 , 6.339860 , 8.651165 , -58.691553 , 8.462635 , 8.290382 , 39.885348
 230615055649 , 31.794121 , 0.447267 , 0.012190 , 35.300437 , 12.530518 , 0.135813 , 32.951592 , 27.328606 , 3.282693 , 12.083058 , 0.284681 , 32.584255 , 27.286670 , 6.755613 , 12.638257 , 0.139245 , 32.135247 , 26.041275 , 3.168388 , 12.888236 , 0.277568 , 31.992646 , 26.018710 , 6.294722 , 12.322493 , 0.284769 , 32.714863 , 27.325221 , 6.823657 , 13.438888 , 0.285268 , 32.450572 , 26.732470 , 6.590717 , 13.085976 , 0.294644 , 33.464881 , 28.226886 , 7.457340 , 13.255660, 0.291712 , 32.966089 , 28.151302 , 7.435047 , 12.287376 , 0.288980 , 32.661823 , 27.261821 , 7.017541 , 12.510800 , 0.272490 , 32.934381 , 27.361880 , 6.550144 , 12.685225 , 6.265496 , 8.763342 , -58.893934 , 8.636602 , 8.122934 , 41.129627
