DateAndTime , SolData , Irr. Unc. % , ISF (stable?) , Kipp&Zonen , Tamb , Isc a-Si , Voc a-Si , Vmp a-Si , Pmax a-Si , T a-Si , Isc 459 , Voc 459 , Vmp 459 , Pmax 459 , T 459 , Isc CIS , Voc CIS , Vmp CIS , Pmax CIS , T CIS , Isc NESTE , Voc NESTE , Vmp NESTE , Pmax NESTE , T NESTE , Isc 433 , Voc 433 , Vmp 433 , Pmax 433 , T 433 , Isc 422 , Voc 422 , Vmp 422 , Pmax 422 , T 422 , Isc A10160 , Voc A10160 , Vmp A10160 , Pmax A10160 , T A10160, Isc A10156 , Voc A10156 , Vmp A10156 , Pmax A10156 , T A10156 , Isc 423 , Voc 423 , Vmp 423 , Pmax 423 , T 423 , Isc GPV , Voc GPV , Vmp GPV , Pmax GPV , T GPV , Airmass , Elevation , Azimuth , ECT A10160 , ECT A10156 , GHI
 260615061050 , 34.667988 , 0.402711 , 0.012399 , 33.859462 , 9.225464 , 0.151499 , 33.650237 , 27.566265 , 3.816561 , 8.505707 , 0.317518 , 33.196798 , 27.839563 , 7.699684 , 9.131237 , 0.152867 , 32.833441 , 26.927133 , 3.605543 , 9.451741 , 0.304184 , 32.686901 , 26.564341 , 7.160622 , 9.658864 , 0.318960 , 33.317008 , 27.932996 , 7.848056 , 11.144667 , 0.320179 , 33.067718 , 27.273132 , 7.602479 , 10.091637 , 0.329355 , 34.091835 , 28.505129 , 8.626005 , 10.644707, 0.322704 , 33.620849 , 28.696283 , 8.631358 , 9.286990 , 0.323464 , 33.289352 , 27.114743 , 8.069479 , 9.919002 , 0.302340 , 33.632791 , 27.460489 , 7.626591 , 8.961988 , 5.429907 , 10.230914 , -61.622069 , 5.187563 , 5.496943 , 133.664687
 260615061150 , 35.244384 , 0.441639 , 0.012128 , 34.763900 , 9.358215 , 0.153787 , 33.674919 , 28.246078 , 3.840484 , 8.476685 , 0.318593 , 33.244418 , 27.800521 , 7.840069 , 9.141056 , 0.154990 , 32.860380 , 26.945715 , 3.670164 , 9.466833 , 0.308826 , 32.711633 , 26.517699 , 7.287604 , 9.333378 , 0.323424 , 33.357745 , 28.049653 , 7.977966 , 11.235507 , 0.325210 , 33.093909 , 27.575758 , 7.736639 , 10.247100 , 0.333874 , 34.116055 , 28.882987 , 8.676336 , 10.646739, 0.330184 , 33.643484 , 28.645919 , 8.671239 , 9.374154 , 0.329078 , 33.313233 , 27.919026 , 8.179935 , 9.949959 , 0.306867 , 33.658044 , 28.038970 , 7.662547 , 9.207566 , 5.373397 , 10.346406 , -61.823587 , 5.544870 , 4.984226 , 134.974454
 260615061249 , 35.637266 , 0.531804 , 0.014054 , 35.308466 , 9.266663 , 0.155588 , 33.691293 , 28.209851 , 3.890100 , 8.478378 , 0.323031 , 33.242908 , 27.872598 , 7.938045 , 9.167853 , 0.156788 , 32.879185 , 26.836202 , 3.712793 , 9.498854 , 0.312227 , 32.731943 , 26.642952 , 7.375006 , 9.475684 , 0.326660 , 33.360839 , 28.116682 , 8.084611 , 11.232846 , 0.330379 , 33.111356 , 27.532881 , 7.842662 , 10.028997 , 0.338273 , 34.132783 , 29.008082 , 8.780084 , 10.687177, 0.334344 , 33.657629 , 28.626492 , 8.788744 , 9.417349 , 0.331496 , 33.329981 , 28.069783 , 8.283684 , 9.961423 , 0.310396 , 33.673471 , 28.223015 , 7.759066 , 9.166596 , 5.317937 , 10.462116 , -62.025050 , 5.509645 , 4.986079 , 136.546175
 260615061349 , 35.896517 , 0.449485 , 0.011264 , 35.510269 , 9.312439 , 0.156255 , 33.700163 , 28.590888 , 3.971099 , 8.604770 , 0.324736 , 33.252374 , 28.038451 , 7.995066 , 9.125868 , 0.157801 , 32.888105 , 26.961404 , 3.783629 , 9.539679 , 0.314663 , 32.740456 , 26.810055 , 7.527089 , 9.557431 , 0.329690 , 33.370544 , 27.804646 , 8.257116 , 11.263272 , 0.333157 , 33.123274 , 26.964064 , 7.983711 , 10.165934 , 0.340020 , 34.142696 , 29.381893 , 8.927019 , 10.720117, 0.337373 , 33.665512 , 29.041189 , 8.880396 , 9.459045 , 0.334534 , 33.338398 , 28.320799 , 8.438956 , 10.023676 , 0.312678 , 33.682422 , 28.502959 , 7.913306 , 9.302421 , 5.263500 , 10.578043 , -62.226459 , 5.642688 , 4.791774 , 138.379849
 260615061449 , 36.106221 , 0.374711 , 0.011596 , 35.969888 , 9.298706 , 0.157364 , 33.705662 , 28.301071 , 3.946778 , 8.655318 , 0.327370 , 33.275728 , 27.964947 , 8.047336 , 9.135010 , 0.158059 , 32.893181 , 27.000396 , 3.765270 , 9.628584 , 0.317134 , 32.744476 , 26.705915 , 7.484854 , 9.686484 , 0.331658 , 33.383069 , 28.168980 , 8.210622 , 11.237442 , 0.334241 , 33.130094 , 27.650656 , 7.958536 , 10.293730 , 0.342636 , 34.148292 , 28.916837 , 8.913275 , 10.679921, 0.339437 , 33.670356 , 28.407173 , 8.910123 , 9.456578 , 0.338652 , 33.345812 , 28.089467 , 8.406873 , 10.008923 , 0.313974 , 33.687762 , 28.252447 , 7.875343 , 9.208436 , 5.210060 , 10.694184 , -62.427817 , 5.638925 , 4.912224 , 141.457802
 260615061550 , 36.299258 , 0.394449 , 0.010458 , 36.237235 , 9.339905 , 0.158446 , 33.712136 , 28.249650 , 3.968993 , 8.699383 , 0.327629 , 33.264513 , 27.929434 , 8.095844 , 9.237120 , 0.159318 , 32.899730 , 26.841380 , 3.792801 , 9.629116 , 0.317529 , 32.751756 , 26.798600 , 7.531968 , 9.791980 , 0.335222 , 33.383319 , 28.162074 , 8.279994 , 11.240973 , 0.336039 , 33.136718 , 27.454763 , 8.024485 , 10.117322 , 0.344107 , 34.155294 , 28.941028 , 8.971825 , 10.734773, 0.340906 , 33.674969 , 28.971674 , 8.963436 , 9.464366 , 0.339662 , 33.351671 , 28.256504 , 8.456815 , 10.002973 , 0.316709 , 33.694232 , 28.303709 , 7.925817 , 9.333717 , 5.156725 , 10.812480 , -62.632479 , 5.730231 , 5.125258 , 141.785244
 260615061653 , 36.488824 , 0.399906 , 0.010272 , 36.430185 , 9.390259 , 0.159411 , 33.717839 , 28.343591 , 3.994659 , 8.784806 , 0.331447 , 33.269066 , 28.074339 , 8.147258 , 9.213322 , 0.160100 , 32.905778 , 27.042739 , 3.811419 , 9.696255 , 0.320529 , 32.757780 , 26.869275 , 7.575738 , 9.659348 , 0.334711 , 33.388115 , 28.027647 , 8.314931 , 11.370364 , 0.337907 , 33.142389 , 27.763923 , 8.066352 , 10.200132 , 0.345828 , 34.159011 , 28.985454 , 9.014519 , 10.690659, 0.341520 , 33.678479 , 28.812848 , 9.012827 , 9.545290 , 0.338944 , 33.357541 , 28.240132 , 8.514598 , 10.091782 , 0.318450 , 33.699873 , 28.139611 , 7.967877 , 9.341407 , 5.102669 , 10.934884 , -62.843798 , 5.961092 , 5.495351 , 144.142825
 260615061754 , 36.636195 , 0.394969 , 0.008816 , 36.574441 , 9.344482 , 0.159859 , 33.723799 , 28.135752 , 4.014510 , 8.785725 , 0.330981 , 33.271807 , 28.156928 , 8.188887 , 9.135397 , 0.161611 , 32.913028 , 27.034667 , 3.832964 , 9.668490 , 0.322383 , 32.765150 , 26.899671 , 7.616393 , 9.624182 , 0.336410 , 33.393664 , 28.046707 , 8.355918 , 11.366591 , 0.337842 , 33.147762 , 27.746716 , 8.107309 , 10.215127 , 0.347546 , 34.164772 , 28.884183 , 9.061931 , 10.728534, 0.342820 , 33.682694 , 28.555227 , 9.062348 , 9.631148 , 0.341382 , 33.362303 , 28.306266 , 8.550200 , 10.127625 , 0.319710 , 33.705536 , 28.244242 , 8.006774 , 9.310934 , 5.052132 , 11.051674 , -63.045006 , 6.135662 , 5.644276 , 144.732221
 260615061855 , 36.812585 , 0.395688 , 0.011720 , 37.025593 , 9.381104 , 0.160982 , 33.728903 , 28.291943 , 4.037931 , 8.870519 , 0.334437 , 33.280405 , 27.328414 , 8.312527 , 9.116919 , 0.162120 , 32.918119 , 27.389558 , 3.859468 , 9.722617 , 0.323265 , 32.770337 , 27.687797 , 7.676732 , 9.705397 , 0.339585 , 33.397805 , 28.720222 , 8.453057 , 11.381731 , 0.343005 , 33.154203 , 28.137122 , 8.232583 , 10.336199 , 0.350089 , 34.170038 , 29.193240 , 9.121647 , 10.685435, 0.345241 , 33.687750 , 28.786331 , 9.107495 , 9.585051 , 0.343532 , 33.367028 , 28.186323 , 8.597461 , 10.218610 , 0.321021 , 33.711165 , 28.138106 , 8.064952 , 9.295697 , 5.001674 , 11.170626 , -63.249520 , 5.827129 , 5.429816 , 148.268592
 260615061956 , 37.070072 , 0.391490 , 0.009401 , 37.509801 , 9.468079 , 0.162686 , 33.736242 , 28.319213 , 4.071487 , 8.915262 , 0.334961 , 33.287232 , 28.256710 , 8.298943 , 9.429297 , 0.163230 , 32.926922 , 27.040302 , 3.884599 , 9.761604 , 0.325142 , 32.779200 , 26.697605 , 7.717207 , 9.714007 , 0.341569 , 33.405119 , 28.010430 , 8.464524 , 11.401805 , 0.343681 , 33.164060 , 27.600418 , 8.217476 , 10.252179 , 0.351765 , 34.179059 , 28.934681 , 9.175772 , 10.731920, 0.349885 , 33.693106 , 28.756315 , 9.170026 , 9.632841 , 0.346154 , 33.374775 , 28.160936 , 8.661346 , 10.479860 , 0.325150 , 33.718048 , 28.205702 , 8.120627 , 9.330669 , 4.952123 , 11.289791 , -63.453989 , 6.143262 , 5.038905 , 148.137616
 260615062057 , 37.297901 , 0.396948 , 0.010221 , 38.231371 , 9.440613 , 0.163262 , 33.742883 , 28.254355 , 4.098530 , 8.958360 , 0.338353 , 33.296567 , 28.097089 , 8.361422 , 9.333765 , 0.163947 , 32.935507 , 26.966125 , 3.913581 , 9.757105 , 0.328273 , 32.788130 , 26.863061 , 7.774023 , 9.684259 , 0.344932 , 33.411454 , 28.129480 , 8.535073 , 11.279331 , 0.346689 , 33.164921 , 27.567385 , 8.278921 , 10.342294 , 0.354448 , 34.187195 , 29.014336 , 9.250463 , 10.726454, 0.351592 , 33.698563 , 28.853913 , 9.241469 , 9.586985 , 0.346453 , 33.380863 , 28.057917 , 8.722418 , 10.126270 , 0.326831 , 33.724949 , 28.210595 , 8.185355 , 9.386634 , 4.903455 , 11.409169 , -63.658414 , 6.302341 , 5.267920 , 152.918266
 260615062156 , 37.576749 , 0.540988 , 0.011991 , 38.876168 , 9.486389 , 0.164538 , 33.752701 , 28.342173 , 4.137916 , 8.962955 , 0.340696 , 33.306322 , 28.014951 , 8.439293 , 9.319205 , 0.164950 , 32.946780 , 27.000244 , 3.949425 , 9.888819 , 0.331435 , 32.798622 , 26.774044 , 7.849683 , 9.645659 , 0.345433 , 33.421282 , 27.999473 , 8.599069 , 11.455013 , 0.350730 , 33.178408 , 27.562877 , 8.357475 , 10.465058 , 0.356992 , 34.196722 , 29.069525 , 9.318672 , 10.775356, 0.353863 , 33.707709 , 28.816347 , 9.309580 , 9.743465 , 0.351681 , 33.390188 , 28.126627 , 8.795877 , 10.092411 , 0.328362 , 33.734978 , 28.289181 , 8.254721 , 9.389730 , 4.856426 , 11.526796 , -63.859446 , 6.122209 , 5.257179 , 153.049243
 260615062256 , 37.888000 , 0.423408 , 0.011219 , 39.288951 , 9.619141 , 0.165926 , 33.764678 , 28.178499 , 4.229230 , 9.003974 , 0.343951 , 33.318903 , 28.076517 , 8.522798 , 9.407337 , 0.167352 , 32.959702 , 26.688762 , 4.015224 , 9.879048 , 0.333618 , 32.811829 , 26.392222 , 7.988774 , 9.408401 , 0.349836 , 33.433188 , 27.320157 , 8.740056 , 11.544547 , 0.352168 , 33.193927 , 27.687737 , 8.431728 , 10.432747 , 0.360191 , 34.207826 , 28.990145 , 9.500777 , 10.802202, 0.358281 , 33.718074 , 28.990918 , 9.476282 , 9.717780 , 0.354476 , 33.402832 , 27.870552 , 8.968162 , 10.222431 , 0.330319 , 33.746930 , 28.168667 , 8.435437 , 9.350404 , 4.810210 , 11.644626 , -64.060439 , 6.189760 , 4.985125 , 155.472313
 260615062356 , 38.204819 , 0.365338 , 0.011627 , 39.854568 , 9.628296 , 0.167050 , 33.775531 , 28.249820 , 4.213555 , 9.052296 , 0.345135 , 33.330401 , 27.880181 , 8.600538 , 9.348905 , 0.168769 , 32.971684 , 26.972675 , 4.026934 , 9.921082 , 0.336318 , 32.824914 , 26.837756 , 8.005647 , 9.882385 , 0.354400 , 33.443369 , 28.044497 , 8.759418 , 11.588274 , 0.354353 , 33.197815 , 27.816461 , 8.507189 , 10.425298 , 0.362919 , 34.217660 , 29.129405 , 9.485884 , 10.817584, 0.359253 , 33.726250 , 28.578153 , 9.470135 , 9.759282 , 0.355476 , 33.413111 , 28.233509 , 8.956369 , 10.310272 , 0.333619 , 33.757686 , 28.172506 , 8.409927 , 9.608172 , 4.764788 , 11.762657 , -64.261394 , 6.306147 , 5.647708 , 158.681242
 260615062459 , 38.472547 , 0.344738 , 0.009287 , 40.606269 , 9.710693 , 0.168514 , 33.786140 , 28.306513 , 4.246581 , 9.136993 , 0.349383 , 33.352615 , 28.060900 , 8.674249 , 9.610252 , 0.170285 , 32.985481 , 27.050660 , 4.061443 , 9.924177 , 0.340501 , 32.837008 , 26.954623 , 8.071318 , 9.776308 , 0.355253 , 33.454932 , 28.151670 , 8.840650 , 11.497773 , 0.357927 , 33.210994 , 27.497088 , 8.582874 , 10.557543 , 0.366093 , 34.228173 , 29.025282 , 9.578817 , 10.907844, 0.362336 , 33.734815 , 28.693337 , 9.558487 , 9.850170 , 0.359082 , 33.423194 , 28.244823 , 9.032662 , 10.441937 , 0.336510 , 33.768511 , 28.255157 , 8.479022 , 9.560140 , 4.717930 , 11.886805 , -64.472357 , 6.369025 , 5.589154 , 161.038824
 260615062600 , 38.773330 , 0.353454 , 0.008577 , 40.891274 , 9.738159 , 0.170258 , 33.796241 , 28.330551 , 4.284140 , 9.299035 , 0.352537 , 33.353708 , 28.076291 , 8.747817 , 9.545677 , 0.171975 , 32.996976 , 27.199775 , 4.098537 , 9.951410 , 0.342628 , 32.847884 , 26.878933 , 8.141798 , 9.632454 , 0.361634 , 33.463102 , 28.057571 , 8.910221 , 11.586049 , 0.362232 , 33.218450 , 27.639063 , 8.650344 , 10.463511 , 0.368122 , 34.235850 , 29.023443 , 9.655961 , 10.820099, 0.365828 , 33.742170 , 28.641408 , 9.632724 , 9.889883 , 0.365293 , 33.433906 , 28.168110 , 9.101351 , 10.276897 , 0.340237 , 33.778184 , 28.178528 , 8.549191 , 9.646965 , 4.674078 , 12.005244 , -64.673240 , 6.574897 , 5.482553 , 163.265428
 260615062702 , 39.061128 , 0.421114 , 0.010943 , 41.335755 , 9.788513 , 0.171469 , 33.807663 , 27.948777 , 4.365843 , 9.267836 , 0.357459 , 33.365800 , 28.160757 , 8.833361 , 9.592742 , 0.172870 , 33.009355 , 26.437901 , 4.147121 , 9.997266 , 0.344724 , 32.864831 , 26.231482 , 8.248358 , 10.090621 , 0.360628 , 33.472633 , 27.036019 , 9.007028 , 11.669198 , 0.362949 , 33.230443 , 27.721413 , 8.733362 , 10.828903 , 0.370689 , 34.245699 , 28.939740 , 9.830241 , 10.861214, 0.366447 , 33.750808 , 29.016422 , 9.822193 , 10.113500 , 0.363669 , 33.444080 , 27.670401 , 9.261876 , 10.674842 , 0.342736 , 33.789356 , 27.928543 , 8.719403 , 9.526522 , 4.629540 , 12.127838 , -64.880784 , 6.729779 , 6.052775 , 164.444219
 260615062803 , 39.408557 , 0.421844 , 0.010139 , 41.786358 , 9.870911 , 0.173074 , 33.818563 , 28.400681 , 4.363883 , 9.258210 , 0.359174 , 33.377019 , 28.193868 , 8.917954 , 9.594096 , 0.174193 , 33.023062 , 27.086301 , 4.179283 , 10.011632 , 0.347379 , 32.874902 , 26.969447 , 8.301863 , 9.390842 , 0.364430 , 33.482750 , 28.181962 , 9.070168 , 11.673842 , 0.366590 , 33.241154 , 27.767787 , 8.814789 , 10.644997 , 0.373917 , 34.256683 , 28.993089 , 9.826516 , 10.905183, 0.371321 , 33.760295 , 28.743885 , 9.795183 , 10.286571 , 0.364833 , 33.455339 , 28.025264 , 9.263994 , 10.928305 , 0.344666 , 33.800729 , 28.349551 , 8.704588 , 9.583261 , 4.585771 , 12.250640 , -65.088295 , 6.820455 , 5.666567 , 166.015939
 260615062905 , 39.790738 , 0.443499 , 0.009981 , 42.756341 , 9.834290 , 0.174033 , 33.829732 , 28.475970 , 4.403008 , 9.180236 , 0.360900 , 33.391444 , 28.117661 , 8.999682 , 9.607978 , 0.175614 , 33.036560 , 27.142353 , 4.219381 , 9.988269 , 0.351089 , 32.888254 , 26.993105 , 8.392658 , 9.691418 , 0.366938 , 33.492527 , 28.082707 , 9.152964 , 11.938139 , 0.369608 , 33.252458 , 27.794562 , 8.892849 , 10.761281 , 0.377395 , 34.267109 , 28.995664 , 9.919733 , 10.902716, 0.373177 , 33.770724 , 28.946907 , 9.890624 , 10.342971 , 0.372458 , 33.465886 , 28.210974 , 9.352766 , 11.057648 , 0.347040 , 33.812101 , 28.498518 , 8.786986 , 9.645466 , 4.542754 , 12.373648 , -65.295774 , 7.064349 , 6.215739 , 167.784125
 260615063005 , 40.149863 , 0.356612 , 0.010349 , 43.491902 , 9.788513 , 0.175492 , 33.840561 , 27.925646 , 4.488705 , 9.181978 , 0.367510 , 33.402764 , 28.139885 , 9.089429 , 9.519750 , 0.177548 , 33.050338 , 26.344685 , 4.269583 , 10.061889 , 0.354331 , 32.901956 , 27.190006 , 8.479269 , 9.927467 , 0.369503 , 33.502817 , 28.082155 , 9.246334 , 12.203743 , 0.371748 , 33.264527 , 27.714696 , 8.983642 , 10.706815 , 0.382106 , 34.278080 , 28.908098 , 10.114601 , 10.991622, 0.376815 , 33.779111 , 28.744069 , 10.074986 , 10.334651 , 0.373032 , 33.476574 , 27.623766 , 9.502836 , 10.881965 , 0.350426 , 33.822697 , 27.930425 , 8.965034 , 9.822357 , 4.501822 , 12.492885 , -65.496532 , 6.600164 , 6.042027 , 169.814265
