DateAndTime , SolData , Irr. Unc. % , ISF (stable?) , Kipp&Zonen , Tamb , Isc a-Si , Voc a-Si , Vmp a-Si , Pmax a-Si , T a-Si , Isc 459 , Voc 459 , Vmp 459 , Pmax 459 , T 459 , Isc CIS , Voc CIS , Vmp CIS , Pmax CIS , T CIS , Isc NESTE , Voc NESTE , Vmp NESTE , Pmax NESTE , T NESTE , Isc 433 , Voc 433 , Vmp 433 , Pmax 433 , T 433 , Isc 422 , Voc 422 , Vmp 422 , Pmax 422 , T 422 , Isc A10160 , Voc A10160 , Vmp A10160 , Pmax A10160 , T A10160, Isc A10156 , Voc A10156 , Vmp A10156 , Pmax A10156 , T A10156 , Isc 423 , Voc 423 , Vmp 423 , Pmax 423 , T 423 , Isc GPV , Voc GPV , Vmp GPV , Pmax GPV , T GPV , Airmass , Elevation , Azimuth , ECT A10160 , ECT A10156 , GHI
 220615063253 , 38.315122 , 0.393498 , 0.010157 , 43.480770 , 9.307861 , 0.162907 , 33.506640 , 27.505150 , 4.064493 , 10.545789 , 0.342112 , 33.128881 , 27.790685 , 8.359302 , 10.899379 , 0.166313 , 32.701971 , 26.716788 , 3.916055 , 10.775260 , 0.331934 , 32.557048 , 26.553486 , 7.779059 , 10.307999 , 0.338930 , 33.267177 , 27.911911 , 8.364249 , 11.246777 , 0.340756 , 33.020348 , 27.389895 , 8.132350 , 10.604463 , 0.354178 , 34.014634 , 28.493724 , 9.284861 , 11.056390, 0.346190 , 33.524897 , 28.655034 , 9.206986 , 9.927660 , 0.342644 , 33.203116 , 27.284908 , 8.618006 , 10.541339 , 0.324562 , 33.489041 , 27.253335 , 8.126773 , 10.714651 , 4.339695 , 12.987400 , -66.190698 , 8.013752 , 7.669936 , 48.136882
 220615063353 , 39.422326 , 0.403349 , 0.010621 , 44.940486 , 9.362793 , 0.167644 , 33.555826 , 28.165743 , 4.173277 , 10.552464 , 0.351166 , 33.181337 , 27.931161 , 8.630920 , 10.853765 , 0.171261 , 32.754937 , 26.846254 , 4.044561 , 10.737192 , 0.341688 , 32.608915 , 26.703669 , 8.042107 , 10.150891 , 0.348103 , 33.318582 , 27.866888 , 8.621000 , 11.206146 , 0.350849 , 33.069781 , 27.295398 , 8.397386 , 10.542452 , 0.364365 , 34.062303 , 28.726252 , 9.490402 , 11.058035, 0.356482 , 33.571545 , 28.453394 , 9.387128 , 9.880692 , 0.352185 , 33.251763 , 28.140240 , 8.820323 , 10.411851 , 0.333664 , 33.538451 , 28.221058 , 8.330395 , 10.524748 , 4.301462 , 13.109494 , -66.394605 , 8.358024 , 7.721156 , 47.809440
 220615063456 , 38.098615 , 0.505803 , 0.011555 , 43.390718 , 9.275818 , 0.161290 , 33.492508 , 28.114379 , 4.016261 , 10.551303 , 0.337776 , 33.117748 , 27.866441 , 8.298100 , 10.864407 , 0.165468 , 32.688729 , 26.816401 , 3.890781 , 10.754025 , 0.330027 , 32.544314 , 26.579240 , 7.724515 , 10.176527 , 0.335714 , 33.255119 , 27.861732 , 8.294964 , 11.251179 , 0.337691 , 33.006298 , 27.342048 , 8.064519 , 10.526634 , 0.353035 , 34.003222 , 28.638318 , 9.138840 , 11.103890, 0.344865 , 33.513389 , 28.430284 , 9.051146 , 9.922726 , 0.340404 , 33.187648 , 28.087995 , 8.493856 , 10.413012 , 0.322587 , 33.474818 , 28.102878 , 8.010957 , 10.778936 , 4.263232 , 13.233783 , -66.601836 , 7.649881 , 7.323980 , 47.809440
 220615063555 , 36.936675 , 0.358125 , 0.009738 , 41.725628 , 9.298706 , 0.158717 , 33.431424 , 28.070044 , 3.882782 , 10.617378 , 0.329472 , 33.053980 , 27.776495 , 8.022188 , 10.972370 , 0.161887 , 32.622459 , 26.792335 , 3.756566 , 10.869679 , 0.322188 , 32.477968 , 26.385858 , 7.464036 , 10.388439 , 0.332331 , 33.198086 , 27.690199 , 8.026950 , 11.336843 , 0.331145 , 32.946872 , 27.588364 , 7.801891 , 10.647561 , 0.345512 , 33.946837 , 28.520306 , 8.833888 , 11.146601, 0.337752 , 33.456451 , 28.558358 , 8.747441 , 9.885239 , 0.333577 , 33.132799 , 27.861262 , 8.225129 , 10.502594 , 0.317185 , 33.413803 , 28.001032 , 7.739581 , 10.714506 , 4.226828 , 13.354248 , -66.802365 , 6.793089 , 6.487229 , 45.582836
 220615063710 , 42.765170 , 0.385352 , 0.009399 , 47.563118 , 9.202576 , 0.180594 , 33.686549 , 28.381745 , 4.558232 , 10.597497 , 0.378057 , 33.314155 , 27.857432 , 9.421292 , 10.900298 , 0.185326 , 32.898734 , 27.032077 , 4.421425 , 10.868712 , 0.369869 , 32.751096 , 26.923629 , 8.787021 , 10.173141 , 0.378336 , 33.464491 , 28.204152 , 9.470603 , 11.293310 , 0.380091 , 33.212707 , 27.804776 , 9.214633 , 10.745028 , 0.395637 , 34.189794 , 29.007806 , 10.363660 , 11.098908, 0.386832 , 33.698746 , 28.880338 , 10.227945 , 9.855298 , 0.382249 , 33.388287 , 28.081556 , 9.664827 , 10.586904 , 0.361375 , 33.668429 , 28.362422 , 9.089061 , 10.929320 , 4.182713 , 13.503071 , -67.049664 , 8.769842 , 8.059315 , 48.071394
 220615063810 , 47.129616 , 0.296120 , 0.006227 , 52.540630 , 9.298706 , 0.198726 , 33.853735 , 28.649793 , 5.067801 , 10.641370 , 0.417050 , 33.486466 , 28.035147 , 10.493670 , 10.993605 , 0.203937 , 33.077530 , 27.345539 , 4.920270 , 10.868422 , 0.406734 , 32.930925 , 27.370959 , 9.779580 , 10.431828 , 0.416169 , 33.638272 , 28.540127 , 10.534543 , 11.341439 , 0.420634 , 33.388942 , 27.929636 , 10.271236 , 10.469460 , 0.435315 , 34.348326 , 29.195631 , 11.510122 , 11.146360, 0.425341 , 33.852835 , 28.161798 , 11.415249 , 9.926306 , 0.420673 , 33.550196 , 28.313073 , 10.727876 , 10.585888 , 0.398529 , 33.835172 , 28.409845 , 10.116323 , 10.758620 , 4.146984 , 13.625955 , -67.253505 , 9.231278 , 8.373216 , 52.721068
 220615063910 , 49.007727 , 0.270459 , 0.006753 , 54.354515 , 9.275818 , 0.206454 , 33.911998 , 28.705409 , 5.285096 , 10.763602 , 0.434758 , 33.543746 , 28.223149 , 10.953592 , 11.033075 , 0.211981 , 33.139657 , 27.206172 , 5.136741 , 11.045894 , 0.423419 , 32.992104 , 27.096347 , 10.206992 , 10.344422 , 0.433563 , 33.703377 , 28.494090 , 11.004825 , 11.380280 , 0.436518 , 33.454971 , 28.071058 , 10.730945 , 10.694577 , 0.451160 , 34.405934 , 29.079367 , 11.977820 , 11.231347, 0.442463 , 33.912873 , 28.989352 , 11.819366 , 10.148037 , 0.435983 , 33.613441 , 28.359891 , 11.197480 , 10.460270 , 0.413529 , 33.893565 , 28.609246 , 10.545945 , 10.796398 , 4.112387 , 13.747002 , -67.453993 , 9.696849 , 8.468541 , 53.572417
 220615064013 , 54.632024 , 0.212478 , 0.006014 , 60.576094 , 9.349060 , 0.230161 , 34.091332 , 28.831666 , 5.953428 , 10.774728 , 0.484037 , 33.733876 , 28.726714 , 12.466587 , 11.017790 , 0.236002 , 33.332781 , 27.675756 , 5.791001 , 10.959939 , 0.471717 , 33.184414 , 27.712503 , 11.512424 , 10.433666 , 0.482135 , 33.889575 , 28.527053 , 12.397038 , 11.422653 , 0.485816 , 33.643964 , 28.231618 , 12.121064 , 10.666087 , 0.502669 , 34.576958 , 29.515173 , 13.470091 , 11.278653, 0.493192 , 34.083848 , 28.928492 , 13.274745 , 10.082640 , 0.487593 , 33.791565 , 28.606308 , 12.607089 , 10.587775 , 0.461311 , 34.074356 , 28.845832 , 11.882788 , 10.712620 , 4.077195 , 13.872270 , -67.661154 , 10.221368 , 8.773417 , 58.680509
 220615064114 , 58.148814 , 0.230645 , 0.006624 , 64.698960 , 9.289551 , 0.244863 , 34.194046 , 28.972662 , 6.374147 , 10.897686 , 0.513849 , 33.844477 , 28.410925 , 13.232519 , 11.031479 , 0.250902 , 33.441584 , 27.589242 , 6.204264 , 11.044926 , 0.501247 , 33.300496 , 27.598855 , 12.330979 , 10.495725 , 0.512558 , 33.993901 , 28.639106 , 13.255609 , 11.461398 , 0.516604 , 33.751338 , 28.359791 , 12.969728 , 10.888108 , 0.534660 , 34.677709 , 29.662987 , 14.420690 , 11.323058, 0.523590 , 34.184021 , 29.033271 , 14.190306 , 10.145183 , 0.517816 , 33.893264 , 28.632891 , 13.462321 , 10.682533 , 0.490072 , 34.176684 , 28.989003 , 12.725516 , 10.977062 , 4.042557 , 13.997724 , -67.868308 , 10.585529 , 9.172925 , 65.949718
 220615064215 , 58.635560 , 0.247090 , 0.007317 , 65.304547 , 9.289551 , 0.247050 , 34.202409 , 28.966596 , 6.423371 , 10.904022 , 0.519635 , 33.848826 , 28.751190 , 13.344201 , 11.232653 , 0.253127 , 33.451513 , 27.638134 , 6.254618 , 11.086138 , 0.505528 , 33.313610 , 27.574598 , 12.436167 , 10.344035 , 0.516638 , 34.004536 , 28.804285 , 13.370627 , 11.468750 , 0.520870 , 33.761337 , 28.365772 , 13.081251 , 10.740626 , 0.539237 , 34.686935 , 29.588482 , 14.532690 , 11.323977, 0.527933 , 34.192159 , 28.954549 , 14.314167 , 10.146828 , 0.521753 , 33.903478 , 28.627740 , 13.568040 , 10.589468 , 0.493780 , 34.185259 , 29.061944 , 12.836326 , 10.977498 , 4.009553 , 14.119306 , -68.068774 , 10.586417 , 9.150919 , 65.491299
 220615064316 , 59.534306 , 0.235566 , 0.006055 , 66.078704 , 9.294128 , 0.251090 , 34.220942 , 29.026295 , 6.529207 , 10.903442 , 0.527237 , 33.869814 , 28.652159 , 13.573798 , 11.078737 , 0.256903 , 33.473444 , 27.811620 , 6.363373 , 11.176204 , 0.514118 , 33.332682 , 27.549293 , 12.659805 , 10.345244 , 0.524092 , 34.025893 , 28.681828 , 13.585728 , 11.466912 , 0.528593 , 33.782835 , 28.352982 , 13.290437 , 11.021757 , 0.547324 , 34.703728 , 28.831662 , 14.797919 , 11.364753, 0.536171 , 34.211278 , 28.970477 , 14.652459 , 10.188765 , 0.529537 , 33.924422 , 28.847207 , 13.788329 , 10.587630 , 0.500513 , 34.203757 , 28.993896 , 13.033681 , 11.057648 , 3.975971 , 14.245122 , -68.275919 , 10.679046 , 9.153615 , 65.949718
 220615064417 , 63.104522 , 0.460711 , 0.008606 , 70.373291 , 9.317017 , 0.265854 , 34.314408 , 29.097728 , 6.952978 , 10.947121 , 0.556971 , 33.968417 , 28.704640 , 14.474814 , 11.167111 , 0.271808 , 33.573823 , 27.972463 , 6.787516 , 11.173592 , 0.543815 , 33.432069 , 27.601775 , 13.491924 , 10.779613 , 0.553818 , 34.117918 , 28.947643 , 14.428778 , 11.469959 , 0.558586 , 33.877848 , 28.624877 , 14.147277 , 10.955344 , 0.579209 , 34.793938 , 29.833152 , 15.702718 , 11.413559, 0.567309 , 34.301211 , 29.247986 , 15.444543 , 10.148424 , 0.560731 , 34.015868 , 28.630959 , 14.660931 , 10.819277 , 0.531428 , 34.296784 , 29.104624 , 13.870457 , 11.067612 , 3.943439 , 14.369085 , -68.479721 , 11.096456 , 9.434965 , 72.825996
 220615064518 , 63.026124 , 0.624411 , 0.012691 , 70.759546 , 9.381104 , 0.265343 , 34.312616 , 29.145408 , 6.953035 , 10.998974 , 0.557725 , 33.966172 , 28.928155 , 14.476461 , 11.163773 , 0.271885 , 33.570489 , 27.809031 , 6.784154 , 11.227526 , 0.543650 , 33.429589 , 27.678214 , 13.482497 , 10.566056 , 0.554429 , 34.116087 , 28.826199 , 14.425160 , 11.571490 , 0.557749 , 33.875232 , 28.518879 , 14.138085 , 11.020160 , 0.579940 , 34.793980 , 29.589770 , 15.708112 , 11.409883, 0.567499 , 34.301404 , 29.102602 , 15.439323 , 10.255226 , 0.560327 , 34.012680 , 28.734438 , 14.650354 , 10.712426 , 0.529902 , 34.295658 , 29.136164 , 13.880246 , 11.273768 , 3.911920 , 14.491185 , -68.680182 , 10.911576 , 9.344483 , 77.082740
 220615064619 , 62.287213 , 0.315798 , 0.008041 , 69.519082 , 9.289551 , 0.262742 , 34.289703 , 28.643840 , 6.900262 , 10.995975 , 0.554895 , 33.944034 , 28.735198 , 14.292459 , 11.216884 , 0.268827 , 33.545945 , 27.258111 , 6.701786 , 11.308546 , 0.536878 , 33.404023 , 26.991383 , 13.340130 , 10.473185 , 0.547662 , 34.094548 , 28.132887 , 14.305769 , 11.601673 , 0.552019 , 33.853768 , 28.549335 , 13.964510 , 10.886367 , 0.573296 , 34.771961 , 29.560520 , 15.626571 , 11.500094, 0.560963 , 34.279318 , 29.207105 , 15.357880 , 10.276171 , 0.552719 , 33.990469 , 28.512028 , 14.552495 , 10.721085 , 0.525791 , 34.272538 , 28.615795 , 13.793668 , 11.155211 , 3.879841 , 14.617531 , -68.887327 , 10.958708 , 9.434027 , 76.755298
 220615064720 , 58.335450 , 0.376644 , 0.009392 , 65.328458 , 9.321594 , 0.246191 , 34.181794 , 28.964612 , 6.392965 , 11.038058 , 0.517663 , 33.829003 , 28.708995 , 13.301078 , 11.386568 , 0.252154 , 33.425727 , 27.685047 , 6.224185 , 11.398806 , 0.502787 , 33.274885 , 27.501902 , 12.372159 , 10.703574 , 0.514161 , 33.980659 , 28.584598 , 13.264123 , 11.597271 , 0.517307 , 33.739476 , 28.211008 , 12.991639 , 11.023498 , 0.536985 , 34.665878 , 29.593541 , 14.479606 , 11.537340, 0.526990 , 34.171177 , 29.027563 , 14.252433 , 10.368849 , 0.517911 , 33.879539 , 28.849966 , 13.467643 , 10.807329 , 0.492086 , 34.163729 , 28.968002 , 12.766098 , 11.344776 , 3.849261 , 14.739970 , -69.087794 , 10.736165 , 9.109614 , 73.349903
 220615064821 , 49.478037 , 0.619777 , 0.012459 , 55.773889 , 9.458923 , 0.208820 , 33.885395 , 28.629610 , 5.335425 , 11.035591 , 0.439352 , 33.535974 , 28.295001 , 11.087395 , 11.385214 , 0.213782 , 33.116863 , 27.196272 , 5.186174 , 11.355611 , 0.427021 , 32.972455 , 27.148005 , 10.303712 , 10.744302 , 0.433641 , 33.677958 , 28.237114 , 11.047613 , 11.638725 , 0.439465 , 33.430561 , 27.911509 , 10.804762 , 10.932368 , 0.456225 , 34.382908 , 29.346204 , 12.124873 , 11.540290, 0.448229 , 33.887619 , 28.874721 , 11.940931 , 10.280573 , 0.439947 , 33.584939 , 28.419587 , 11.254200 , 10.810377 , 0.416615 , 33.869203 , 28.605482 , 10.641675 , 11.275751 , 3.818133 , 14.866661 , -69.294949 , 10.243921 , 8.609018 , 64.050555
 220615064921 , 37.812559 , 0.719941 , 0.016282 , 42.719958 , 9.472656 , 0.160374 , 33.402950 , 28.076848 , 3.956898 , 11.124641 , 0.334889 , 33.042949 , 27.819666 , 8.208225 , 11.428070 , 0.164279 , 32.603679 , 26.649008 , 3.839432 , 11.487228 , 0.326685 , 32.461556 , 26.649914 , 7.631092 , 11.043862 , 0.332270 , 33.186099 , 27.871768 , 8.189301 , 11.687482 , 0.335652 , 32.932127 , 27.347109 , 7.977359 , 11.023692 , 0.349525 , 33.924178 , 28.688080 , 9.045749 , 11.587403, 0.340708 , 33.435787 , 28.303315 , 8.935922 , 10.409674 , 0.336444 , 33.111801 , 27.757415 , 8.389272 , 10.939236 , 0.319823 , 33.387935 , 28.197873 , 7.898354 , 11.416703 , 3.788454 , 14.989431 , -69.495429 , 8.416373 , 8.180748 , 48.529812
 220615065022 , 32.483501 , 0.547845 , 0.013110 , 36.557283 , 9.440613 , 0.137527 , 33.123742 , 27.638606 , 3.342202 , 11.119562 , 0.287430 , 32.767021 , 27.608615 , 6.908235 , 11.334715 , 0.140882 , 32.302765 , 26.399670 , 3.240837 , 11.377813 , 0.279891 , 32.160552 , 26.050903 , 6.434943 , 10.528908 , 0.287217 , 32.914541 , 27.376782 , 6.914919 , 11.729904 , 0.289845 , 32.637691 , 27.118184 , 6.707295 , 11.101375 , 0.302456 , 33.658213 , 28.418207 , 7.653331 , 11.593982, 0.293008 , 33.173446 , 28.099557 , 7.586706 , 10.330153 , 0.290213 , 32.838016 , 27.663778 , 7.103544 , 10.902523 , 0.274134 , 33.108429 , 27.590262 , 6.665933 , 11.374137 , 3.758721 , 15.114412 , -69.699261 , 6.778743 , 7.529085 , 40.933162
