DateAndTime , SolData , Irr. Unc. % , ISF (stable?) , Kipp&Zonen , Tamb , Isc a-Si , Voc a-Si , Vmp a-Si , Pmax a-Si , T a-Si , Isc 459 , Voc 459 , Vmp 459 , Pmax 459 , T 459 , Isc CIS , Voc CIS , Vmp CIS , Pmax CIS , T CIS , Isc NESTE , Voc NESTE , Vmp NESTE , Pmax NESTE , T NESTE , Isc 433 , Voc 433 , Vmp 433 , Pmax 433 , T 433 , Isc 422 , Voc 422 , Vmp 422 , Pmax 422 , T 422 , Isc A10160 , Voc A10160 , Vmp A10160 , Pmax A10160 , T A10160, Isc A10156 , Voc A10156 , Vmp A10156 , Pmax A10156 , T A10156 , Isc 423 , Voc 423 , Vmp 423 , Pmax 423 , T 423 , Isc GPV , Voc GPV , Vmp GPV , Pmax GPV , T GPV , Airmass , Elevation , Azimuth , ECT A10160 , ECT A10156 , GHI
 240615061211 , 43.070281 , 0.582765 , 0.009258 , 46.548012 , 12.091064 , 0.185400 , 33.509488 , 28.080646 , 4.593391 , 11.507737 , 0.384971 , 33.157765 , 27.811032 , 9.528534 , 12.654751 , 0.189460 , 32.738659 , 26.782283 , 4.444034 , 12.487243 , 0.378010 , 32.593443 , 26.600502 , 8.831269 , 12.922096 , 0.384309 , 33.199898 , 27.752349 , 9.466548 , 14.623196 , 0.389092 , 33.002447 , 27.688749 , 9.266456 , 13.299290 , 0.402401 , 34.016784 , 28.780613 , 10.412958 , 13.463799, 0.392252 , 33.494482 , 28.606328 , 10.259584 , 12.354466 , 0.392234 , 33.183363 , 27.929787 , 9.782213 , 12.771276 , 0.369213 , 33.492515 , 28.079543 , 9.170196 , 12.506592 , 5.309677 , 10.479555 , -61.958822 , 9.608706 , 9.272387 , 138.117896
 240615061311 , 45.646086 , 0.315805 , 0.008841 , 48.780851 , 12.118530 , 0.194697 , 33.600595 , 28.223741 , 4.889372 , 11.464300 , 0.406411 , 33.252337 , 28.007368 , 10.139417 , 12.701139 , 0.199499 , 32.838778 , 26.915862 , 4.736409 , 12.515589 , 0.399102 , 32.693330 , 26.674471 , 9.414068 , 12.771179 , 0.403952 , 33.298255 , 27.900679 , 10.066663 , 14.488580 , 0.406087 , 33.099118 , 27.664366 , 9.873763 , 13.254451 , 0.421460 , 34.104633 , 28.856313 , 11.070471 , 13.463557, 0.412628 , 33.578998 , 28.578429 , 10.886749 , 12.400515 , 0.413518 , 33.273677 , 28.117521 , 10.411617 , 12.642320 , 0.388289 , 33.583269 , 28.236113 , 9.759581 , 12.714102 , 5.255436 , 10.595418 , -62.160182 , 10.767684 , 9.991512 , 127.705246
 240615061411 , 51.221864 , 0.294707 , 0.008859 , 55.528998 , 12.205505 , 0.216348 , 33.778117 , 28.416952 , 5.501871 , 11.598432 , 0.457372 , 33.467834 , 28.091758 , 11.531942 , 12.955472 , 0.222464 , 33.038261 , 27.032534 , 5.356455 , 12.648124 , 0.443925 , 32.888279 , 26.836633 , 10.646807 , 13.019418 , 0.452402 , 33.505730 , 28.247702 , 11.429400 , 14.617779 , 0.455990 , 33.308553 , 27.974630 , 11.222441 , 13.388970 , 0.473928 , 34.290842 , 28.939648 , 12.531302 , 13.638901, 0.460745 , 33.762546 , 28.625479 , 12.296498 , 12.461317 , 0.458561 , 33.458701 , 28.274165 , 11.712789 , 12.898104 , 0.430897 , 33.760527 , 28.354669 , 10.971396 , 12.860036 , 5.203065 , 10.709560 , -62.358135 , 11.167701 , 10.571609 , 141.523291
 240615061511 , 54.527209 , 0.256217 , 0.006274 , 59.443858 , 12.214661 , 0.230205 , 33.864025 , 28.619858 , 5.879700 , 11.727775 , 0.484177 , 33.540808 , 28.253331 , 12.325531 , 12.919145 , 0.236882 , 33.131562 , 27.255217 , 5.736418 , 12.708491 , 0.473713 , 32.983990 , 26.999319 , 11.407570 , 13.062758 , 0.478587 , 33.580640 , 28.246229 , 12.158781 , 14.701944 , 0.483299 , 33.389028 , 28.137950 , 11.945304 , 13.591691 , 0.501352 , 34.366880 , 29.138235 , 13.342862 , 13.666230, 0.489756 , 33.835790 , 28.648865 , 13.082469 , 12.622149 , 0.487353 , 33.537712 , 28.462542 , 12.499774 , 12.811859 , 0.460141 , 33.846821 , 28.537434 , 11.741350 , 12.988992 , 5.150765 , 10.825849 , -62.559393 , 12.009080 , 10.893246 , 114.476596
 240615061613 , 56.155906 , 0.418570 , 0.010623 , 61.954659 , 12.351990 , 0.235564 , 33.892465 , 28.592135 , 6.048721 , 11.902587 , 0.499953 , 33.574907 , 28.384197 , 12.800334 , 13.144456 , 0.243115 , 33.163475 , 27.381942 , 5.905962 , 12.923063 , 0.485784 , 33.017215 , 27.122850 , 11.736212 , 13.218318 , 0.491009 , 33.611638 , 28.363715 , 12.511417 , 14.886961 , 0.496421 , 33.421626 , 28.015483 , 12.300815 , 13.739512 , 0.514213 , 34.395511 , 29.056648 , 13.719744 , 13.862374, 0.503140 , 33.863273 , 28.893688 , 13.458696 , 12.784384 , 0.497910 , 33.565002 , 28.390889 , 12.818020 , 12.959728 , 0.471509 , 33.875897 , 28.500851 , 12.078505 , 13.074415 , 5.097712 , 10.946237 , -62.767308 , 12.151462 , 10.966643 , 135.170919
 240615061714 , 54.789482 , 0.315027 , 0.007045 , 60.251700 , 12.251282 , 0.231853 , 33.833965 , 28.543095 , 5.890233 , 11.993137 , 0.485106 , 33.517846 , 28.195970 , 12.338054 , 13.183201 , 0.238542 , 33.100739 , 27.266032 , 5.738592 , 12.965823 , 0.477342 , 32.955220 , 27.021031 , 11.416691 , 13.177493 , 0.485249 , 33.556632 , 28.265104 , 12.189907 , 14.794138 , 0.488982 , 33.362908 , 27.991836 , 11.955086 , 13.794074 , 0.504293 , 34.337930 , 29.085162 , 13.349651 , 13.863631, 0.493757 , 33.808727 , 28.934200 , 13.091747 , 12.751831 , 0.491150 , 33.505692 , 28.146403 , 12.476565 , 12.875031 , 0.464777 , 33.817541 , 28.419179 , 11.752774 , 13.299049 , 5.046470 , 11.064903 , -62.971820 , 11.749160 , 10.610467 , 80.029716
 240615061817 , 51.056465 , 0.378990 , 0.009388 , 56.219921 , 12.324524 , 0.215457 , 33.705525 , 28.347899 , 5.464966 , 12.032124 , 0.454021 , 33.384351 , 28.182380 , 11.427088 , 13.231765 , 0.221380 , 32.957379 , 27.018064 , 5.315496 , 13.058501 , 0.442487 , 32.814154 , 26.962110 , 10.571074 , 13.107743 , 0.448620 , 33.428480 , 28.130769 , 11.324221 , 14.712295 , 0.453751 , 33.231348 , 27.762266 , 11.086065 , 13.677404 , 0.468054 , 34.214317 , 29.099143 , 12.395506 , 13.866050, 0.457074 , 33.686876 , 28.657152 , 12.172936 , 12.793672 , 0.455302 , 33.377975 , 28.208950 , 11.582947 , 12.893944 , 0.431563 , 33.688344 , 28.316731 , 10.910124 , 13.241294 , 4.994519 , 11.187687 , -63.182987 , 12.104219 , 11.268911 , 67.652415
 240615061918 , 48.772033 , 0.303023 , 0.009680 , 54.080220 , 12.315369 , 0.206283 , 33.618681 , 28.224081 , 5.210792 , 12.067870 , 0.435192 , 33.297850 , 27.769512 , 11.001493 , 13.143101 , 0.212729 , 32.864630 , 26.877022 , 5.067836 , 13.144214 , 0.425222 , 32.719721 , 26.810504 , 10.067005 , 13.125253 , 0.429304 , 33.337979 , 28.054165 , 10.775906 , 14.753168 , 0.432851 , 33.141549 , 28.482075 , 10.580394 , 13.633193 , 0.449685 , 34.130933 , 28.882620 , 11.828173 , 13.948667, 0.441610 , 33.604542 , 28.406989 , 11.630861 , 12.784433 , 0.436927 , 33.290235 , 28.053226 , 11.040913 , 12.828692 , 0.412442 , 33.601390 , 28.152257 , 10.404795 , 13.390856 , 4.945134 , 11.306791 , -63.387405 , 11.592687 , 10.443816 , 67.652415
 240615062021 , 51.531131 , 0.287446 , 0.007908 , 56.865364 , 12.351990 , 0.218823 , 33.703564 , 28.383843 , 5.526853 , 12.038895 , 0.459853 , 33.387590 , 28.109552 , 11.570719 , 13.307368 , 0.224191 , 32.955884 , 27.091175 , 5.377811 , 13.238875 , 0.446948 , 32.810945 , 26.816793 , 10.688577 , 13.018547 , 0.453343 , 33.426742 , 27.953252 , 11.418335 , 14.751765 , 0.457810 , 33.232729 , 27.917950 , 11.190006 , 13.742995 , 0.473859 , 34.214792 , 28.816485 , 12.548412 , 13.947845, 0.464887 , 33.686266 , 28.787528 , 12.330329 , 12.833142 , 0.459141 , 33.374211 , 28.120740 , 11.685167 , 12.853264 , 0.435666 , 33.685800 , 28.438148 , 11.030285 , 13.476134 , 4.895051 , 11.430024 , -63.598478 , 12.141082 , 11.026758 , 74.397717
 240615062120 , 56.301792 , 0.288173 , 0.007677 , 61.893961 , 12.416077 , 0.238079 , 33.833860 , 28.586523 , 6.063104 , 12.126156 , 0.498706 , 33.523660 , 28.321129 , 12.723026 , 13.530357 , 0.243971 , 33.099774 , 27.197338 , 5.913536 , 13.376877 , 0.487532 , 32.961305 , 27.002913 , 11.760087 , 13.134008 , 0.492480 , 33.564721 , 28.259396 , 12.532857 , 14.841638 , 0.498545 , 33.372587 , 27.979506 , 12.311423 , 13.917178 , 0.516526 , 34.341342 , 29.292119 , 13.761662 , 14.129477, 0.506364 , 33.814901 , 28.719302 , 13.519233 , 13.020240 , 0.500215 , 33.507385 , 28.402478 , 12.812328 , 12.947877 , 0.476154 , 33.816806 , 28.584707 , 12.109874 , 13.607025 , 4.848202 , 11.547598 , -63.799457 , 12.679643 , 11.382714 , 86.971483
 240615062220 , 60.169454 , 0.248729 , 0.006561 , 67.049058 , 12.333679 , 0.252904 , 33.922252 , 28.676892 , 6.488015 , 12.431230 , 0.533573 , 33.619570 , 28.357318 , 13.629058 , 13.670052 , 0.260389 , 33.198223 , 27.351937 , 6.345747 , 13.493789 , 0.519141 , 33.060686 , 27.163353 , 12.612729 , 13.189924 , 0.523406 , 33.659659 , 28.407357 , 13.392530 , 14.930398 , 0.528241 , 33.468688 , 28.097373 , 13.173217 , 14.004245 , 0.550874 , 34.426629 , 29.361197 , 14.705020 , 14.260368, 0.536680 , 33.901789 , 28.864317 , 14.428872 , 13.191037 , 0.532311 , 33.597889 , 28.458035 , 13.697697 , 12.989766 , 0.504624 , 33.905046 , 28.525616 , 12.948067 , 13.827740 , 4.802163 , 11.665375 , -64.000398 , 12.796120 , 11.943282 , 95.877900
 240615062321 , 60.437528 , 0.232506 , 0.005582 , 67.146898 , 12.397766 , 0.253525 , 33.908173 , 29.292074 , 6.534279 , 12.611943 , 0.535184 , 33.606045 , 28.354690 , 13.678779 , 13.774000 , 0.260843 , 33.184306 , 27.823348 , 6.392624 , 13.664151 , 0.521678 , 33.044002 , 27.532897 , 12.703570 , 13.578099 , 0.526319 , 33.652413 , 28.741215 , 13.537814 , 15.062450 , 0.532202 , 33.458596 , 28.376629 , 13.311419 , 14.243680 , 0.552324 , 34.409480 , 29.160954 , 14.735664 , 14.393339, 0.538457 , 33.890384 , 28.730903 , 14.470498 , 13.120029 , 0.535329 , 33.588004 , 29.027306 , 13.785672 , 13.163417 , 0.506187 , 33.891138 , 29.207900 , 13.065934 , 14.017305 , 4.756164 , 11.785322 , -64.204648 , 13.060599 , 12.139715 , 89.721994
 240615062424 , 62.239975 , 0.230361 , 0.006637 , 68.927971 , 12.406921 , 0.261933 , 33.947410 , 28.707960 , 6.722687 , 12.809441 , 0.551502 , 33.650945 , 28.287868 , 14.118010 , 13.808392 , 0.269082 , 33.220686 , 27.365036 , 6.569046 , 13.759441 , 0.535709 , 33.082420 , 27.320424 , 13.066185 , 13.674067 , 0.543008 , 33.698304 , 28.342814 , 13.946426 , 15.103275 , 0.547824 , 33.503194 , 28.250389 , 13.674404 , 14.178186 , 0.569833 , 34.445206 , 29.237667 , 15.216009 , 14.482969, 0.555832 , 33.930643 , 28.747108 , 14.934037 , 13.179670 , 0.551474 , 33.629558 , 28.347658 , 14.222291 , 13.213868 , 0.522978 , 33.929214 , 28.736760 , 13.423522 , 13.916549 , 4.709494 , 11.909419 , -64.415555 , 13.200153 , 12.147007 , 88.674180
 240615062524 , 62.758733 , 0.644675 , 0.008476 , 69.985857 , 12.452698 , 0.263945 , 33.940943 , 28.766411 , 6.782018 , 13.054873 , 0.556074 , 33.638037 , 28.332016 , 14.240697 , 13.844573 , 0.271232 , 33.218694 , 27.351480 , 6.626997 , 13.899426 , 0.541798 , 33.078727 , 27.215760 , 13.170874 , 13.512605 , 0.546997 , 33.691784 , 28.345116 , 14.061658 , 15.189375 , 0.552932 , 33.496635 , 28.208431 , 13.803468 , 14.343517 , 0.574912 , 34.438649 , 29.140351 , 15.349530 , 14.569940, 0.562119 , 33.926491 , 28.710647 , 15.067494 , 13.365897 , 0.556442 , 33.622665 , 28.462542 , 14.340942 , 13.473183 , 0.526681 , 33.923850 , 28.564909 , 13.540291 , 14.088652 , 4.665816 , 12.027810 , -64.616384 , 13.485891 , 12.159813 , 91.555668
 240615062624 , 62.703492 , 0.546546 , 0.007987 , 69.863428 , 12.516785 , 0.263195 , 33.921365 , 28.638227 , 6.772878 , 13.292664 , 0.556002 , 33.618122 , 28.192967 , 14.227093 , 14.019046 , 0.271219 , 33.198965 , 27.441193 , 6.618228 , 14.078252 , 0.541054 , 33.059119 , 27.208648 , 13.156846 , 13.709571 , 0.546456 , 33.671278 , 28.426509 , 14.022896 , 15.322830 , 0.552092 , 33.475023 , 28.107034 , 13.773898 , 14.520505 , 0.573682 , 34.415657 , 29.131888 , 15.326128 , 14.794670, 0.560018 , 33.907523 , 28.792868 , 15.044983 , 13.543079 , 0.554535 , 33.603131 , 28.333584 , 14.328798 , 13.734965 , 0.527462 , 33.903395 , 28.474731 , 13.529201 , 14.264721 , 4.622871 , 12.146398 , -64.817180 , 13.583119 , 12.455890 , 98.366458
 240615062724 , 70.468839 , 0.252197 , 0.004991 , 78.351644 , 12.379456 , 0.294984 , 34.095952 , 29.331193 , 7.697993 , 13.578631 , 0.624235 , 33.800081 , 28.583836 , 16.134592 , 14.245856 , 0.304442 , 33.390773 , 27.915955 , 7.563200 , 14.115594 , 0.608314 , 33.249399 , 27.617497 , 15.038013 , 13.609733 , 0.613050 , 33.852265 , 28.836419 , 15.925949 , 15.458509 , 0.617330 , 33.657454 , 28.391075 , 15.692713 , 14.628469 , 0.643487 , 34.585193 , 29.943621 , 17.342461 , 14.879464, 0.628141 , 34.080762 , 29.030141 , 16.983596 , 13.631162 , 0.622877 , 33.781295 , 28.935325 , 16.263374 , 13.959357 , 0.588933 , 34.079343 , 29.225590 , 15.383126 , 14.267430 , 4.580643 , 12.265182 , -65.017944 , 14.165191 , 12.815282 , 149.578360
 240615062824 , 76.806562 , 0.192754 , 0.005046 , 85.855774 , 12.525940 , 0.319625 , 34.209407 , 28.972776 , 8.355291 , 13.927384 , 0.676462 , 33.918433 , 28.763504 , 17.643609 , 14.377570 , 0.330632 , 33.515940 , 27.869042 , 8.235173 , 14.418201 , 0.660033 , 33.372246 , 27.795081 , 16.374377 , 14.002794 , 0.664812 , 33.971250 , 28.613509 , 17.295439 , 15.719227 , 0.669732 , 33.777265 , 28.424199 , 17.035666 , 15.032993 , 0.695886 , 34.694935 , 29.529431 , 18.875862 , 15.097132, 0.679999 , 34.195788 , 29.150480 , 18.480572 , 13.886220 , 0.673779 , 33.896389 , 28.648988 , 17.647777 , 14.148583 , 0.639444 , 34.191748 , 28.883394 , 16.693148 , 14.621793 , 4.539802 , 12.382175 , -65.215334 , 14.820989 , 13.257229 , 135.498361
 240615062924 , 68.823752 , 0.485455 , 0.009548 , 79.144025 , 12.557983 , 0.287126 , 34.010111 , 28.832176 , 7.431119 , 14.146745 , 0.608802 , 33.715523 , 28.412502 , 15.664129 , 14.465121 , 0.296640 , 33.307605 , 27.506840 , 7.308725 , 14.488048 , 0.592925 , 33.166512 , 27.534993 , 14.529689 , 14.185103 , 0.595839 , 33.768715 , 28.517477 , 15.386588 , 15.807262 , 0.601634 , 33.568607 , 28.347829 , 15.126078 , 14.977270 , 0.625978 , 34.494377 , 29.387596 , 16.791923 , 15.229765, 0.611324 , 33.997956 , 28.862475 , 16.472051 , 13.893041 , 0.606581 , 33.695835 , 28.627464 , 15.708545 , 14.528051 , 0.573811 , 33.995294 , 28.663518 , 14.843423 , 14.755538 , 4.498947 , 12.501342 , -65.416040 , 14.496118 , 13.063613 , 119.322735
 240615063025 , 58.687543 , 0.331409 , 0.009145 , 67.945257 , 12.567139 , 0.246804 , 33.736360 , 28.509873 , 6.291516 , 14.151582 , 0.520368 , 33.434393 , 28.207457 , 13.220187 , 14.603171 , 0.255283 , 33.014465 , 27.185762 , 6.162435 , 14.509864 , 0.510043 , 32.878092 , 26.933361 , 12.251605 , 13.972272 , 0.511395 , 33.483595 , 28.196234 , 12.997433 , 15.821677 , 0.515946 , 33.276121 , 27.851610 , 12.752113 , 15.088135 , 0.535763 , 34.218150 , 29.065938 , 14.173820 , 15.242196, 0.523441 , 33.724990 , 28.732008 , 13.956475 , 14.024028 , 0.519290 , 33.417676 , 28.299184 , 13.303876 , 14.534533 , 0.492238 , 33.721297 , 28.450418 , 12.566210 , 14.839461 , 4.458096 , 12.622691 , -65.620065 , 13.872498 , 12.790416 , 96.074365
 240615063125 , 61.043407 , 0.233266 , 0.005448 , 68.932220 , 12.525940 , 0.257414 , 33.807679 , 28.451535 , 6.581448 , 14.057549 , 0.542373 , 33.503117 , 28.239517 , 13.825573 , 14.508219 , 0.265689 , 33.089505 , 27.307461 , 6.448384 , 14.601333 , 0.531382 , 32.951964 , 27.019234 , 12.825157 , 13.982236 , 0.531725 , 33.554802 , 28.289688 , 13.593697 , 15.853359 , 0.537936 , 33.346772 , 28.059648 , 13.334341 , 15.044408 , 0.557853 , 34.285412 , 29.127841 , 14.796994 , 15.321282, 0.545251 , 33.793293 , 28.463430 , 14.689382 , 14.025576 , 0.543370 , 33.490404 , 28.323007 , 13.933257 , 14.493901 , 0.515746 , 33.791440 , 28.692725 , 13.139138 , 14.499706 , 4.417921 , 12.744236 , -65.824064 , 14.033468 , 12.908297 , 102.557714
