DateAndTime , SolData , Irr. Unc. % , ISF (stable?) , Kipp&Zonen , Tamb , Isc a-Si , Voc a-Si , Vmp a-Si , Pmax a-Si , T a-Si , Isc 459 , Voc 459 , Vmp 459 , Pmax 459 , T 459 , Isc CIS , Voc CIS , Vmp CIS , Pmax CIS , T CIS , Isc NESTE , Voc NESTE , Vmp NESTE , Pmax NESTE , T NESTE , Isc 433 , Voc 433 , Vmp 433 , Pmax 433 , T 433 , Isc 422 , Voc 422 , Vmp 422 , Pmax 422 , T 422 , Isc A10160 , Voc A10160 , Vmp A10160 , Pmax A10160 , T A10160, Isc A10156 , Voc A10156 , Vmp A10156 , Pmax A10156 , T A10156 , Isc 423 , Voc 423 , Vmp 423 , Pmax 423 , T 423 , Isc GPV , Voc GPV , Vmp GPV , Pmax GPV , T GPV , Airmass , Elevation , Azimuth , ECT A10160 , ECT A10156 , GHI
 250615054131 , 34.897102 , 0.412138 , 0.009987 , 37.553891 , 9.243774 , 0.146544 , 33.552985 , 27.975366 , 3.618903 , 8.873808 , 0.308054 , 33.163276 , 27.831154 , 7.543157 , 9.306822 , 0.151507 , 32.680979 , 26.623876 , 3.518542 , 9.541033 , 0.301831 , 32.534174 , 26.359805 , 6.992845 , 8.432619 , 0.304736 , 33.291781 , 27.911911 , 7.503619 , 10.052602 , 0.305850 , 33.046645 , 27.463412 , 7.273335 , 9.404241 , 0.319584 , 34.067159 , 28.728551 , 8.292664 , 9.810990, 0.312308 , 33.556718 , 28.806311 , 8.211251 , 8.691499 , 0.309905 , 33.245252 , 28.079809 , 7.725763 , 9.080109 , 0.292569 , 33.534757 , 27.766026 , 7.218022 , 9.164709 , 7.675739 , 6.997605 , -55.717087 , 5.997468 , 5.930658 , 47.678464
 250615054233 , 35.366092 , 0.465270 , 0.011681 , 37.962133 , 9.216309 , 0.151259 , 33.577094 , 28.048161 , 3.670824 , 8.887642 , 0.313438 , 33.186273 , 27.885812 , 7.644446 , 9.313304 , 0.153138 , 32.711127 , 26.517713 , 3.573522 , 9.546789 , 0.305346 , 32.564810 , 26.391773 , 7.099536 , 8.739628 , 0.309727 , 33.317273 , 27.853169 , 7.612853 , 10.012019 , 0.311957 , 33.072897 , 27.446022 , 7.385828 , 9.334007 , 0.326964 , 34.089110 , 28.835065 , 8.409909 , 9.766054, 0.319554 , 33.581128 , 28.558818 , 8.322308 , 8.784371 , 0.322103 , 33.268795 , 27.955542 , 7.835223 , 8.910328 , 0.298917 , 33.559319 , 27.977847 , 7.324239 , 9.122724 , 7.569949 , 7.107907 , -55.924159 , 5.100550 , 5.006626 , 48.726277
 250615054336 , 35.797625 , 0.482268 , 0.012387 , 38.598433 , 9.138489 , 0.149774 , 33.594481 , 28.076904 , 3.715363 , 8.803622 , 0.315584 , 33.206858 , 28.030868 , 7.742828 , 9.349824 , 0.154598 , 32.734857 , 26.615042 , 3.621691 , 9.543258 , 0.309056 , 32.588137 , 26.417677 , 7.196862 , 8.850590 , 0.312762 , 33.335309 , 27.985754 , 7.708235 , 10.134929 , 0.315936 , 33.090625 , 27.521931 , 7.479378 , 9.421267 , 0.328126 , 34.106191 , 28.712730 , 8.509601 , 9.816408, 0.318937 , 33.596496 , 28.612497 , 8.410994 , 8.747609 , 0.317929 , 33.286265 , 28.049363 , 7.929748 , 9.173900 , 0.300481 , 33.576853 , 28.034454 , 7.417741 , 9.185799 , 7.461672 , 7.223924 , -56.141311 , 5.996907 , 6.274032 , 49.446650
 250615054437 , 36.161590 , 0.464320 , 0.012946 , 39.041766 , 9.111023 , 0.151417 , 33.612733 , 27.728636 , 3.809250 , 8.843770 , 0.319490 , 33.225183 , 27.947829 , 7.829994 , 9.303727 , 0.156773 , 32.761468 , 26.258932 , 3.682212 , 9.540695 , 0.312828 , 32.615684 , 25.916741 , 7.325927 , 8.341102 , 0.315799 , 33.350620 , 27.043385 , 7.840260 , 10.053521 , 0.317101 , 33.108160 , 27.530489 , 7.565304 , 9.327380 , 0.330415 , 34.122053 , 28.960528 , 8.708588 , 9.800832, 0.322685 , 33.611735 , 28.966150 , 8.608823 , 8.812329 , 0.320013 , 33.302734 , 27.810672 , 8.122722 , 9.217965 , 0.302221 , 33.594865 , 27.672009 , 7.601227 , 9.038607 , 7.362604 , 7.332959 , -56.344796 , 6.192691 , 6.074422 , 50.952882
 250615054540 , 36.526496 , 0.450844 , 0.010655 , 39.617594 , 9.280396 , 0.153778 , 33.628969 , 28.040053 , 3.805531 , 8.903217 , 0.321415 , 33.241302 , 27.886263 , 7.928062 , 9.302324 , 0.157638 , 32.779747 , 26.619002 , 3.704938 , 9.555109 , 0.316103 , 32.634919 , 26.644075 , 7.362980 , 9.063566 , 0.319374 , 33.370975 , 27.895246 , 7.889820 , 10.143103 , 0.321698 , 33.127256 , 27.521931 , 7.651166 , 9.423976 , 0.335066 , 34.135576 , 28.900740 , 8.703228 , 9.860860, 0.326330 , 33.626005 , 28.440412 , 8.609282 , 8.800188 , 0.325981 , 33.321984 , 28.126535 , 8.115514 , 9.130415 , 0.306160 , 33.611282 , 27.963395 , 7.589249 , 9.135203 , 7.259449 , 7.449547 , -56.561747 , 5.999738 , 6.148279 , 51.083859
 250615054641 , 36.858306 , 0.478438 , 0.010927 , 40.200821 , 9.248352 , 0.154383 , 33.638020 , 28.154291 , 3.841382 , 9.053457 , 0.325247 , 33.247303 , 27.908787 , 8.012002 , 9.434860 , 0.159578 , 32.792211 , 26.730648 , 3.741777 , 9.632357 , 0.318647 , 32.644521 , 26.677466 , 7.440235 , 9.128383 , 0.321567 , 33.379902 , 27.972035 , 7.974617 , 10.081672 , 0.323718 , 33.135518 , 27.573734 , 7.729468 , 9.509399 , 0.337861 , 34.140855 , 28.916469 , 8.782270 , 9.912762, 0.328128 , 33.636153 , 28.724458 , 8.693908 , 8.840287 , 0.327288 , 33.331290 , 27.947724 , 8.193411 , 9.248004 , 0.309299 , 33.620290 , 28.106792 , 7.665415 , 9.160162 , 7.165024 , 7.559113 , -56.765046 , 6.423564 , 6.572873 , 51.214835
 250615054742 , 37.195882 , 0.426619 , 0.012243 , 40.511821 , 9.394836 , 0.156808 , 33.655452 , 28.100602 , 3.878611 , 9.012487 , 0.327263 , 33.264192 , 27.985895 , 8.092429 , 9.310547 , 0.160655 , 32.811437 , 26.624485 , 3.779024 , 9.610058 , 0.320452 , 32.664600 , 26.674546 , 7.510438 , 9.026708 , 0.325258 , 33.399145 , 28.078288 , 8.054801 , 10.134638 , 0.328320 , 33.155909 , 27.617900 , 7.811003 , 9.519895 , 0.341241 , 34.158163 , 28.914721 , 8.876483 , 9.910198, 0.333613 , 33.650723 , 28.640763 , 8.773027 , 8.859200 , 0.329899 , 33.347939 , 28.002637 , 8.278771 , 9.137718 , 0.311301 , 33.637497 , 28.150677 , 7.743629 , 9.250084 , 7.069698 , 7.672599 , -56.975028 , 6.089995 , 5.893408 , 51.280324
 250615054846 , 37.512492 , 0.441332 , 0.011459 , 40.813419 , 9.252930 , 0.157579 , 33.668168 , 28.172036 , 3.920344 , 9.003248 , 0.332514 , 33.274318 , 27.994754 , 8.165126 , 9.435053 , 0.161968 , 32.825954 , 26.807414 , 3.816202 , 9.675310 , 0.324372 , 32.679182 , 26.675893 , 7.585019 , 8.758009 , 0.328349 , 33.414638 , 28.129573 , 8.131799 , 10.191039 , 0.328823 , 33.171663 , 27.643295 , 7.884213 , 9.469396 , 0.344183 , 34.167165 , 28.820624 , 8.951691 , 9.945509, 0.333131 , 33.664115 , 28.635239 , 8.845677 , 8.880532 , 0.333274 , 33.362354 , 28.196625 , 8.358930 , 9.217143 , 0.314019 , 33.650508 , 27.980331 , 7.815204 , 9.257581 , 6.975099 , 7.788193 , -57.188302 , 6.191693 , 6.704924 , 52.655579
 250615054947 , 37.823156 , 0.366937 , 0.010205 , 41.607254 , 9.211731 , 0.158594 , 33.679671 , 28.109616 , 3.955646 , 9.099602 , 0.335256 , 33.288924 , 27.976059 , 8.249006 , 9.414302 , 0.163257 , 32.851505 , 26.650988 , 3.855288 , 9.674681 , 0.325459 , 32.704454 , 26.574973 , 7.658605 , 8.736774 , 0.331065 , 33.423023 , 28.044589 , 8.210646 , 10.184847 , 0.333170 , 33.178771 , 27.753525 , 7.967810 , 9.602512 , 0.346377 , 34.178722 , 28.999252 , 9.038192 , 9.948701, 0.339235 , 33.674583 , 28.736611 , 8.930315 , 8.905781 , 0.336343 , 33.371641 , 28.220540 , 8.444431 , 9.131866 , 0.316952 , 33.661798 , 28.195088 , 7.901337 , 9.303195 , 6.884157 , 7.902223 , -57.398098 , 6.541589 , 5.857882 , 53.244975
 250615055049 , 38.026248 , 0.443039 , 0.010402 , 41.737148 , 9.225464 , 0.159799 , 33.689246 , 28.998061 , 4.004690 , 9.054231 , 0.333913 , 33.298801 , 28.264293 , 8.312664 , 9.437181 , 0.164930 , 32.863126 , 27.377678 , 3.907763 , 9.687645 , 0.328912 , 32.716866 , 27.216509 , 7.759306 , 8.790852 , 0.333172 , 33.429096 , 28.515359 , 8.337401 , 10.232347 , 0.336693 , 33.189658 , 27.879121 , 8.118507 , 9.559898 , 0.348971 , 34.186131 , 28.865603 , 9.097662 , 9.946960, 0.339400 , 33.682431 , 28.816991 , 8.991195 , 8.884837 , 0.337709 , 33.379540 , 28.977728 , 8.515939 , 9.243844 , 0.318367 , 33.671087 , 28.963335 , 7.994964 , 9.316884 , 6.795286 , 8.016521 , -57.607804 , 6.341145 , 6.352119 , 52.524603
 250615055155 , 38.337230 , 0.431375 , 0.012294 , 41.888690 , 9.243774 , 0.161218 , 33.706802 , 28.222267 , 4.015879 , 9.016840 , 0.338604 , 33.318553 , 28.151973 , 8.383990 , 9.445598 , 0.165853 , 32.882661 , 26.810765 , 3.917336 , 9.587808 , 0.330776 , 32.735722 , 26.458554 , 7.778580 , 8.939882 , 0.335557 , 33.446382 , 28.104437 , 8.339817 , 10.205453 , 0.339030 , 33.199511 , 27.668414 , 8.090323 , 9.555303 , 0.351314 , 34.203607 , 28.860544 , 9.175677 , 9.900911, 0.342525 , 33.699025 , 28.494827 , 9.072527 , 8.906071 , 0.339539 , 33.397873 , 28.089467 , 8.578728 , 9.246601 , 0.321756 , 33.688327 , 28.251092 , 8.013406 , 9.340247 , 6.702884 , 8.138485 , -57.830942 , 6.414810 , 6.368319 , 55.078649
 250615055256 , 38.528142 , 0.368987 , 0.010225 , 41.852080 , 9.252930 , 0.161978 , 33.717623 , 28.227482 , 4.042009 , 9.008617 , 0.341248 , 33.328598 , 28.008719 , 8.446571 , 9.433892 , 0.166821 , 32.894660 , 26.808024 , 3.937013 , 9.645804 , 0.333272 , 32.746722 , 26.522865 , 7.835254 , 8.722166 , 0.336998 , 33.462648 , 28.025438 , 8.387842 , 10.186734 , 0.339554 , 33.219761 , 27.669242 , 8.136987 , 9.594918 , 0.353316 , 34.213289 , 28.951513 , 9.219158 , 9.947734, 0.345208 , 33.707984 , 28.831355 , 9.115156 , 8.898767 , 0.342902 , 33.408903 , 28.258252 , 8.620955 , 9.199875 , 0.324210 , 33.699379 , 28.088801 , 8.060291 , 9.345132 , 6.619438 , 8.251475 , -58.037087 , 6.779368 , 6.106743 , 54.489254
 250615055357 , 38.713862 , 0.503464 , 0.011721 , 42.193519 , 9.202576 , 0.161952 , 33.727125 , 28.240919 , 4.060381 , 8.940269 , 0.345520 , 33.337054 , 28.089130 , 8.475498 , 9.394760 , 0.167718 , 32.904587 , 26.778170 , 3.959015 , 9.676520 , 0.333808 , 32.757189 , 26.535518 , 7.868423 , 8.804444 , 0.338626 , 33.467592 , 28.088968 , 8.422709 , 10.189055 , 0.341858 , 33.219820 , 27.683320 , 8.180295 , 9.483762 , 0.355372 , 34.221474 , 28.076221 , 9.299972 , 9.909763, 0.346043 , 33.717386 , 28.402201 , 9.249433 , 8.840239 , 0.344462 , 33.417223 , 28.363018 , 8.665062 , 9.162049 , 0.324167 , 33.708606 , 28.124481 , 8.101338 , 9.136993 , 6.539136 , 8.362860 , -58.239772 , 6.223184 , 6.226110 , 52.655579
 250615055458 , 38.842412 , 0.488599 , 0.011847 , 42.173582 , 9.161377 , 0.163287 , 33.740156 , 28.126001 , 4.080467 , 8.877920 , 0.343027 , 33.350173 , 27.863363 , 8.504494 , 9.304114 , 0.168408 , 32.917458 , 26.706278 , 3.976330 , 9.587759 , 0.335365 , 32.771594 , 26.687348 , 7.905698 , 8.171708 , 0.339382 , 33.481937 , 28.029949 , 8.473231 , 10.053085 , 0.344160 , 33.232362 , 27.598577 , 8.220212 , 9.424605 , 0.355303 , 34.234502 , 28.903407 , 9.304971 , 9.859457, 0.345970 , 33.728893 , 28.844797 , 9.202032 , 8.745964 , 0.345016 , 33.429503 , 28.008063 , 8.705925 , 9.131914 , 0.325974 , 33.721869 , 28.190346 , 8.142791 , 9.255066 , 6.459248 , 8.476352 , -58.445753 , 6.859151 , 6.581748 , 52.524603
 250615055559 , 38.994779 , 0.416883 , 0.010430 , 42.299986 , 9.170532 , 0.163881 , 33.751242 , 28.150096 , 4.098280 , 8.878452 , 0.343328 , 33.369078 , 28.265194 , 8.567466 , 9.351372 , 0.168946 , 32.929798 , 26.787918 , 3.999140 , 9.587227 , 0.336387 , 32.781986 , 26.689669 , 7.947082 , 8.455208 , 0.341715 , 33.495421 , 28.000026 , 8.502488 , 10.052360 , 0.343100 , 33.245097 , 27.543278 , 8.261914 , 9.425572 , 0.355829 , 34.247021 , 29.054164 , 9.350417 , 9.810700, 0.348494 , 33.741587 , 28.901054 , 9.233360 , 8.731211 , 0.347299 , 33.441297 , 28.108415 , 8.744185 , 9.066227 , 0.327226 , 33.733108 , 28.332764 , 8.171456 , 9.214338 , 6.379806 , 8.591962 , -58.655029 , 6.757576 , 6.352509 , 51.804231
 250615055702 , 39.145980 , 0.414686 , 0.010553 , 42.647208 , 9.188843 , 0.164893 , 33.761589 , 28.271193 , 4.120251 , 8.882466 , 0.346431 , 33.371008 , 28.887086 , 8.644028 , 9.302566 , 0.169266 , 32.939523 , 26.806348 , 4.016352 , 9.586937 , 0.337393 , 32.791484 , 26.655080 , 7.984533 , 8.799511 , 0.342839 , 33.507387 , 28.066779 , 8.556214 , 10.053763 , 0.347001 , 33.266505 , 27.873048 , 8.304132 , 9.356354 , 0.357888 , 34.255531 , 29.022891 , 9.386274 , 9.808959, 0.350847 , 33.750832 , 28.849493 , 9.286880 , 8.722553 , 0.347737 , 33.450628 , 28.163419 , 8.784566 , 9.071499 , 0.328367 , 33.743605 , 28.270814 , 8.216710 , 9.159534 , 6.300842 , 8.709700 , -58.867596 , 6.615791 , 5.948161 , 52.655579
 250615055808 , 39.296289 , 0.400325 , 0.009863 , 42.960018 , 9.147644 , 0.165199 , 33.769986 , 28.243527 , 4.136798 , 8.877823 , 0.347516 , 33.398103 , 27.992051 , 8.639333 , 9.262805 , 0.170555 , 32.948428 , 26.794772 , 4.038194 , 9.556850 , 0.340922 , 32.800006 , 26.520394 , 8.017283 , 8.631036 , 0.345178 , 33.524337 , 28.160325 , 8.590485 , 10.055165 , 0.346350 , 33.276111 , 27.668046 , 8.343231 , 9.388279 , 0.359485 , 34.262044 , 28.998976 , 9.421292 , 9.813118, 0.351763 , 33.758600 , 28.712120 , 9.317720 , 8.736097 , 0.351361 , 33.460023 , 28.288146 , 8.826397 , 9.130511 , 0.330344 , 33.751058 , 28.124782 , 8.250406 , 9.254340 , 6.219960 , 8.833328 , -59.090197 , 6.735098 , 6.211248 , 52.131672
 250615055909 , 39.448250 , 0.377942 , 0.010088 , 43.109977 , 9.120178 , 0.165672 , 33.779980 , 28.364737 , 4.153682 , 8.830178 , 0.348868 , 33.392786 , 28.227504 , 8.680996 , 9.262612 , 0.170770 , 32.960014 , 26.833765 , 4.054158 , 9.547999 , 0.342062 , 32.811950 , 26.621989 , 8.047872 , 9.037107 , 0.345825 , 33.527190 , 28.205717 , 8.627177 , 9.965534 , 0.346964 , 33.279372 , 27.716260 , 8.375932 , 9.348373 , 0.361037 , 34.274772 , 29.170520 , 9.468551 , 9.754541, 0.353035 , 33.771297 , 28.891847 , 9.362862 , 8.686565 , 0.350769 , 33.470726 , 28.063068 , 8.864813 , 9.046927 , 0.331389 , 33.761515 , 28.112437 , 8.294107 , 9.211967 , 6.148019 , 8.945967 , -59.292484 , 6.882903 , 6.233133 , 51.476789
 250615060011 , 39.559570 , 0.502521 , 0.010765 , 43.310116 , 9.248352 , 0.166852 , 33.788711 , 28.077074 , 4.221757 , 8.790997 , 0.350959 , 33.397511 , 28.144690 , 8.717640 , 9.263047 , 0.171711 , 32.969143 , 26.487403 , 4.109472 , 9.588243 , 0.342963 , 32.822480 , 26.362200 , 8.166973 , 8.363739 , 0.347154 , 33.537703 , 27.620223 , 8.748289 , 10.009890 , 0.348890 , 33.291078 , 26.796326 , 8.432747 , 9.231413 , 0.363362 , 34.281828 , 29.276207 , 9.597657 , 9.769391, 0.354951 , 33.777398 , 29.236569 , 9.464605 , 8.691402 , 0.352037 , 33.479530 , 28.202879 , 9.001525 , 9.038655 , 0.331641 , 33.770198 , 28.076381 , 8.425910 , 9.102166 , 6.075220 , 9.062609 , -59.501437 , 6.298842 , 5.988245 , 53.310463
